"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient"
32, 4.098471187321429e-01, 6.044116515102562e-01, 2.094999984242680e+02, 1.203994175711899e+04, -5.793596890932966e-05, 7.960512243944338e+07, 8.202729981988822e+05, 6.514396176163765e+02, 1.700000052891905e+00, -5.206038341353470e-09
33, 3.978072666153876e-01, 5.885974602849554e-01, 2.094999981529101e+02, 1.203994174961366e+04, -6.212438930907044e-05, 7.960512233588426e+07, 8.202729978958629e+05, 6.514396175771182e+02, 1.700000062326296e+00, -6.081900055415444e-09
34, 4.295179597479287e-01, 6.039412648180671e-01, 2.094999999509494e+02, 1.203994180113858e+04, -2.784715067449002e-05, 7.960512302285235e+07, 8.202729999359841e+05, 6.514396178425752e+02, 1.699999999877930e+00, -1.850345342181489e-10
35, 3.980309257981883e-01, 5.688226462937946e-01, 2.094999992569670e+02, 1.203994178052372e+04, -4.598274463249311e-05, 7.960512275799914e+07, 8.202729991646218e+05, 6.514396177427674e+02, 1.700000023784332e+00, -2.414617692496159e-09
36, 4.494385916613145e-01, 6.042712971925537e-01, 2.095000020512273e+02, 1.203994186808135e+04, 2.241755313118728e-05, 7.960512382601158e+07, 8.202730023347517e+05, 6.514396181552473e+02, 1.699999927794663e+00, 6.748479585655784e-09
37, 4.381927378121637e-01, 5.475687091387860e-01, 2.095000094620711e+02, 1.203994210208473e+04, 1.798353413554437e-04, 7.960512665756844e+07, 8.202730106901131e+05, 6.514396192405729e+02, 1.699999673772031e+00, 3.089922204086745e-08
38, 4.143141733758370e-01, 5.538148062676715e-01, 2.095000041769150e+02, 1.203994192434992e+04, 5.262802460637899e-05, 7.960512463808435e+07, 8.202730047556749e+05, 6.514396184705690e+02, 1.699999853257905e+00, 1.374603361230098e-08
39, 3.946889792781245e-01, 5.521890809096603e-01, 2.095000004381332e+02, 1.203994181420382e+04, -2.680684595942619e-05, 7.960512320910342e+07, 8.202730004967446e+05, 6.514396179158191e+02, 1.699999982784292e+00, 1.435814846637118e-09
40, 4.605863373596131e-01, 5.424547340554657e-01, 2.095000082406463e+02, 1.203994203515264e+04, 2.132303930326093e-04, 7.960512618526788e+07, 8.202730091220820e+05, 6.514396190301849e+02, 1.699999712749119e+00, 2.636690898450008e-08
41, 4.691229436150018e-01, 6.042551301187374e-01, 2.095000048121726e+02, 1.203994196527377e+04, 9.032384299915015e-05, 7.960512488045609e+07, 8.202730053977021e+05, 6.514396185513591e+02, 1.699999834862472e+00, 1.560178033210438e-08
42, 4.829614018584205e-01, 5.388568779657651e-01, 2.094999556082890e+02, 1.203994041833498e+04, -9.179957288042984e-04, 7.960510606010136e+07, 8.202729489272987e+05, 6.514396111811161e+02, 1.700001528194380e+00, -1.476230166778966e-07
43, 4.890055381466392e-01, 6.038483671185944e-01, 2.095000067651119e+02, 1.203994204368210e+04, 1.510784235637856e-04, 7.960512562376595e+07, 8.202730074156909e+05, 6.514396188070284e+02, 1.699999771359041e+00, 2.143467324503056e-08
44, 5.091382031672588e-01, 6.034358948784303e-01, 2.095000037894017e+02, 1.203994193584363e+04, 1.430392672260744e-04, 7.960512448441154e+07, 8.202730039846012e+05, 6.514396183586703e+02, 1.699999871842975e+00, 1.151728495542481e-08
45, 5.058615392228674e-01, 5.361998426962740e-01, 2.094994042148315e+02, 1.203992231087681e+04, -1.358026818023990e-02, 7.960489516545261e+07, 8.202723188049872e+05, 6.514395290326850e+02, 1.700020379543414e+00, -1.968959151934597e-06
46, 5.292680995027942e-01, 6.031507654173323e-01, 2.094999874455685e+02, 1.203994144400704e+04, -2.268361916009562e-04, 7.960511824112950e+07, 8.202729855589364e+05, 6.514396159652963e+02, 1.700000435477843e+00, -4.174115174163256e-08
47, 5.295102719036341e-01, 5.340610901187877e-01, 2.094961838524582e+02, 1.203981275054093e+04, -9.275232408722696e-02, 7.960366321257058e+07, 8.202686377537125e+05, 6.514390490641928e+02, 1.700129952329388e+00, -1.260884855280145e-05
48, 5.493803961976294e-01, 6.027650478646585e-01, 2.094999084695545e+02, 1.203993884035558e+04, -2.092159857737473e-03, 7.960508803105204e+07, 8.202728951580473e+05, 6.514396041748219e+02, 1.700003134973485e+00, -3.030402724110757e-07
49, 5.531584008126846e-01, 5.309986270304324e-01, 2.094827604234195e+02, 1.203934306106327e+04, -4.340250281922501e-01, 7.959852721829276e+07, 8.202532937845099e+05, 6.514370475817249e+02, 1.700584947561018e+00, -5.695980242440996e-05
50, 6.021518227667257e-01, 5.695202692865059e-01, 2.094796925926015e+02, 1.203922263679901e+04, -5.230019078162189e-01, 7.959735275776510e+07, 8.202497922147755e+05, 6.514365908343102e+02, 1.700687077910258e+00, -6.708090966328467e-05
51, 5.700363630777582e-01, 6.022747087528059e-01, 2.094995754983252e+02, 1.203992755450867e+04, -1.024097420932323e-02, 7.960496065709236e+07, 8.202725146275675e+05, 6.514395545649886e+02, 1.700014469265552e+00, -1.402944054465752e-06
52, 5.756459898397377e-01, 5.274534515524600e-01, 2.094417455872616e+02, 1.203788572854588e+04, -1.493542435517514e+00, 7.958283285374705e+07, 8.202064452458709e+05, 6.514309299192130e+02, 1.701972814580778e+00, -1.923730940373446e-04
53, 6.019882452963281e-01, 5.488426839731730e-01, 2.094410388038968e+02, 1.203783611866995e+04, -1.533728088603159e+00, 7.958256112634882e+07, 8.202056448437269e+05, 6.514308255340222e+02, 1.701993240214272e+00, -1.946866152714682e-04
54, 6.039912367847788e-01, 5.898860455180485e-01, 2.094931250916147e+02, 1.203969930949900e+04, -1.765546106516899e-01, 7.960249256071265e+07, 8.202651427323348e+05, 6.514385933294870e+02, 1.700232703092843e+00, -2.271102810331507e-05
55, 5.904794399014062e-01, 6.036512930043285e-01, 2.094986064342347e+02, 1.203989354074864e+04, -3.508708894489507e-02, 7.960458988709854e+07, 8.202714071950186e+05, 6.514394101859191e+02, 1.700047291443800e+00, -4.603920884067760e-06
56, 5.994821139412670e-01, 5.267626851364495e-01, 2.093527477642170e+02, 1.203465784049984e+04, -3.847301632536296e+00, 7.954877395743987e+07, 8.201050228702156e+05, 6.514176530653627e+02, 1.704978756816856e+00, -4.855292549264960e-04
57, 6.072599362024715e-01, 6.065020734351265e-01, 2.094970878555258e+02, 1.203983910038622e+04, -7.458610841620164e-02, 7.960400880118948e+07, 8.202696717313095e+05, 6.514391839134669e+02, 1.700098566836706e+00, -9.620189483936526e-06
58, 3.791923292167040e-01, 6.192018323309946e-01, 2.094999974433676e+02, 1.203994173507898e+04, -6.110535651119930e-05, 7.960512206503907e+07, 8.202729970866223e+05, 6.514396174716758e+02, 1.700000087812698e+00, -8.420968451644957e-09
59, 4.003307145061221e-01, 6.211236473830282e-01, 2.094999978125673e+02, 1.203994174183853e+04, -6.175625864919597e-05, 7.960512220590428e+07, 8.202729975067964e+05, 6.514396175263922e+02, 1.700000074443080e+00, -7.206476836476034e-09
60, 3.788937639181145e-01, 5.981731996774097e-01, 2.094999972387058e+02, 1.203994172726069e+04, -6.965629124036650e-05, 7.960512198661892e+07, 8.202729968489562e+05, 6.514396174405609e+02, 1.700000094676887e+00, -9.107930005640255e-09
61, 4.198931950112590e-01, 6.210271294639877e-01, 2.094999985178234e+02, 1.203994176011506e+04, -5.439698765696997e-05, 7.960512247513728e+07, 8.202729983017542e+05, 6.514396176296475e+02, 1.700000049706247e+00, -4.908692032177584e-09
62, 3.796975519054583e-01, 5.788303928636378e-01, 2.094999973001832e+02, 1.203994172661463e+04, -7.473431976104870e-05, 7.960512201003376e+07, 8.202729969218173e+05, 6.514396174501499e+02, 1.700000092183581e+00, -8.897328771215712e-09
63, 4.397005599882294e-01, 6.209478369021714e-01, 2.094999996498356e+02, 1.203994179301449e+04, -3.202740739601763e-05, 7.960512290764351e+07, 8.202729995850944e+05, 6.514396177965956e+02, 1.700000010461227e+00, -1.199263310555333e-09
64, 4.229242491647214e-01, 5.330550067605617e-01, 2.095000095141687e+02, 1.203994209799080e+04, 1.643601958639297e-04, 7.960512667738885e+07, 8.202730107605695e+05, 6.514396192501365e+02, 1.699999671107509e+00, 3.110287268619666e-08
65, 3.797086289668797e-01, 5.601157603656866e-01, 2.094999978304652e+02, 1.203994174131195e+04, -6.994021826910704e-05, 7.960512221278958e+07, 8.202729975322252e+05, 6.514396175298798e+02, 1.700000073644773e+00, -7.132976106553906e-09
66, 4.009658895044170e-01, 5.370211116225255e-01, 2.095000041129579e+02, 1.203994192230739e+04, 4.596128299024410e-05, 7.960512461293915e+07, 8.202730046496922e+05, 6.514396184556123e+02, 1.699999855644754e+00, 1.343969622350526e-08
67, 4.458806412003256e-01, 5.284590221634337e-01, 2.095000095388335e+02, 1.203994204999791e+04, 2.321580076833719e-04, 7.960512668008517e+07, 8.202730106003238e+05, 6.514396192227150e+02, 1.699999664473954e+00, 3.063969075892497e-08
68, 4.595588532418149e-01, 6.209361875448346e-01, 2.095000013656143e+02, 1.203994184817013e+04, 9.256195288284046e-06, 7.960512356348900e+07, 8.202730015300661e+05, 6.514396180496087e+02, 1.699999951725958e+00, 4.422577467995314e-09
69, 3.812996694532407e-01, 5.422083410783063e-01, 2.094999993939633e+02, 1.203994178591934e+04, -4.541046705639341e-05, 7.960512280990364e+07, 8.202729992950754e+05, 6.514396177588695e+02, 1.700000019379731e+00, -2.037548234074420e-09
70, 4.688584409056305e-01, 5.244238878132801e-01, 2.094999617165641e+02, 1.203994056014882e+04, -8.488591326045831e-04, 7.960510839189497e+07, 8.202729558552899e+05, 6.514396120824823e+02, 1.700001311369647e+00, -1.275980141581655e-07
71, 4.794438367930465e-01, 6.207991854425823e-01, 2.095000037016384e+02, 1.203994192887046e+04, 6.846516491023539e-05, 7.960512445579921e+07, 8.202730041329861e+05, 6.514396183866337e+02, 1.699999872813448e+00, 1.194618368075087e-08
72, 4.920041622006740e-01, 5.210580987367293e-01, 2.094993433153090e+02, 1.203992004174544e+04, -1.525039643664817e-02, 7.960487185472511e+07, 8.202722490833378e+05, 6.514395199386153e+02, 1.700022424353583e+00, -2.170485993888064e-06
73, 4.994262712380351e-01, 6.205728258413716e-01, 2.095000055745534e+02, 1.203994200511974e+04, 1.249903246767110e-04, 7.960512517009690e+07, 8.202730061346674e+05, 6.514396186427814e+02, 1.699999811673261e+00, 1.773194072417308e-08
74, 5.194736268850978e-01, 6.203604959758394e-01, 2.095000035748718e+02, 1.203994192888959e+04, 1.317409150407053e-04, 7.960512440460132e+07, 8.202730038466249e+05, 6.514396183443976e+02, 1.699999878564245e+00, 1.111847135160510e-08
75, 5.153968996842595e-01, 5.180931151958097e-01, 2.094953877792188e+02, 1.203978534122047e+04, -1.118666311972781e-01, 7.960335864663047e+07, 8.202677274522502e+05, 6.514389303476374e+02, 1.700156996114998e+00, -1.524002811461015e-05
76, 5.395465810821353e-01, 6.201806089384150e-01, 2.094999934093872e+02, 1.203994161815469e+04, -9.987046972987409e-05, 7.960512051959680e+07, 8.202729923119764e+05, 6.514396168435113e+02, 1.700000228884895e+00, -2.222183688186689e-08
77, 5.388242139995660e-01, 5.150856692460721e-01, 2.094789099551612e+02, 1.203920951644496e+04, -5.283822996275834e-01, 7.959705399529564e+07, 8.202488915041164e+05, 6.514364730774109e+02, 1.700715663496417e+00, -6.968436750173701e-05
78, 5.597179211306209e-01, 6.200742664131300e-01, 2.094999500843334e+02, 1.203994020304046e+04, -1.144102876301523e-03, 7.960510394765197e+07, 8.202729427236910e+05, 6.514396103761483e+02, 1.700001711626858e+00, -1.655542255690692e-07
79, 5.618786745917643e-01, 5.118378594412865e-01, 2.094284544564101e+02, 1.203741545072835e+04, -1.829676104631703e+00, 7.957774699268228e+07, 8.201912730118274e+05, 6.514289464453087e+02, 1.702423104835519e+00, -2.362276562634955e-04
80, 5.798956364456785e-01, 6.203687253125740e-01, 2.094997795257495e+02, 1.203993439629485e+04, -5.318627662694123e-03, 7.960503870038141e+07, 8.202727477671113e+05, 6.514395849584999e+02, 1.700007513972503e+00, -7.290661930120529e-07
81, 6.205481288589121e-01, 5.790853294628198e-01, 2.094729586674416e+02, 1.203897502968105e+04, -7.040417195415927e-01, 7.959477563590580e+07, 8.202421014275751e+05, 6.514355872429978e+02, 1.700913674542379e+00, -8.931073454466459e-05
82, 6.199958093067481e-01, 5.588771956317089e-01, 2.094281001170619e+02, 1.203735363038668e+04, -1.884983021537278e+00, 7.957760910917218e+07, 8.201908943427256e+05, 6.514288978125015e+02, 1.702427991207593e+00, -2.373221798279227e-04
83, 6.197367848308677e-01, 5.383681572160888e-01, 2.093253857174073e+02, 1.203361883783786e+04, -4.604165143574788e+00, 7.953830095894696e+07, 8.200739514884823e+05, 6.514135781977153e+02, 1.705897058252487e+00, -5.753394858898515e-04
84, 5.846277689494457e-01, 5.087720478840504e-01, 2.093090761372565e+02, 1.203309810282428e+04, -4.964593243497228e+00, 7.953206292495774e+07, 8.200553925063768e+05, 6.514111404591955e+02, 1.706458934545363e+00, -6.289832692157310e-04
85, 6.214170837383726e-01, 5.986275099364334e-01, 2.094904503859553e+02, 1.203960211588377e+04, -2.471272525920485e-01, 7.960146900156562e+07, 8.202620864518736e+05, 6.514381947472600e+02, 1.700322842766340e+00, -3.154504959807572e-05
86, 5.996680815215638e-01, 6.209286140421187e-01, 2.094992490902683e+02, 1.203991592399171e+04, -1.871576253486320e-02, 7.960483576244621e+07, 8.202721416618312e+05, 6.514395059428349e+02, 1.700025499791953e+00, -2.480982334429086e-06
87, 6.207269642070709e-01, 6.193476934188350e-01, 2.094973555653421e+02, 1.203984865816864e+04, -6.757830109685388e-02, 7.960411123837672e+07, 8.202699776681517e+05, 6.514392238029081e+02, 1.700089521832470e+00, -8.735894775180930e-06
88, 6.210674872407368e-01, 5.184162872866911e-01, 2.091113341212980e+02, 1.202574125382982e+04, -1.029958193617290e+01, 7.945638154099791e+07, 8.198317249536328e+05, 6.513816587893643e+02, 1.713133780300794e+00, -1.275482827664091e-03
89, 6.065463445776441e-01, 5.049886109728704e-01, 2.090747847076293e+02, 1.202443599040915e+04, -1.123014881237373e+01, 7.944239646285596e+07, 8.197905687830010e+05, 6.513762102493695e+02, 1.714377880356336e+00, -1.394442622298705e-03
90, 6.239376454635166e-01, 5.019796543341968e-01, 2.087728066472556e+02, 1.201308483342151e+04, -1.933892518457715e+01, 7.932681890502232e+07, 8.194526835725601e+05, 6.513311945749978e+02, 1.724607025944964e+00, -2.371082446342804e-03
91, 3.696546409815269e-01, 6.386231107949722e-01, 2.094999976319580e+02, 1.203994174398634e+04, -5.134702433386158e-05, 7.960512213747020e+07, 8.202729973090379e+05, 6.514396175009105e+02, 1.700000081708064e+00, -7.778087415246891e-09
92, 3.607493026762928e-01, 6.244789296640167e-01, 2.094999974928239e+02, 1.203994174065483e+04, -5.326692669760539e-05, 7.960512208428171e+07, 8.202729971479187e+05, 6.514396174798325e+02, 1.700000086651937e+00, -8.243794382244146e-09
93, 3.898817572392353e-01, 6.379300458779189e-01, 2.094999977017904e+02, 1.203994174215529e+04, -5.626418197385990e-05, 7.960512216385907e+07, 8.202729973848504e+05, 6.514396175106556e+02, 1.700000078761585e+00, -7.558955422943531e-09
94, 3.617929620313012e-01, 6.077980077120793e-01, 2.094999971788556e+02, 1.203994173003606e+04, -6.217263331404678e-05, 7.960512196408747e+07, 8.202729967847457e+05, 6.514396174323349e+02, 1.700000097368007e+00, -9.293527155319646e-09
95, 4.100361105289137e-01, 6.380400832819249e-01, 2.094999980147882e+02, 1.203994174742127e+04, -5.689505325182022e-05, 7.960512228317104e+07, 8.202729977370785e+05, 6.514396175563852e+02, 1.700000067384833e+00, -6.540858328817814e-09
96, 3.620137746153299e-01, 5.885591011504239e-01, 2.094999968894236e+02, 1.203994172012151e+04, -7.158562181821405e-05, 7.960512185332073e+07, 8.202729964519502e+05, 6.514396173888786e+02, 1.700000107217237e+00, -1.025545557525147e-08
97, 4.299353829756070e-01, 6.379819825787050e-01, 2.094999985761447e+02, 1.203994176207797e+04, -5.130908739013142e-05, 7.960512249749322e+07, 8.202729983706409e+05, 6.514396176387057e+02, 1.700000047705999e+00, -4.709578651728380e-09
98, 3.623356615635155e-01, 5.693044632513204e-01, 2.094999967085503e+02, 1.203994171306669e+04, -7.997698502495634e-05, 7.960512178411292e+07, 8.202729962469698e+05, 6.514396173622156e+02, 1.700000113233512e+00, -1.084794080279837e-08
99, 4.081005043263529e-01, 5.185528346523296e-01, 2.095000091891221e+02, 1.203994208442097e+04, 1.420979261956106e-04, 7.960512655280291e+07, 8.202730103844563e+05, 6.514396192009425e+02, 1.699999681838646e+00, 3.001573675270866e-08
100, 4.311436260885773e-01, 5.142477647696028e-01, 2.095000102317293e+02, 1.203994204982850e+04, 2.325046135526561e-04, 7.960512694419573e+07, 8.202730114119090e+05, 6.514396193292034e+02, 1.699999637432908e+00, 3.298553611411944e-08
101, 4.498282598506347e-01, 6.379205457127027e-01, 2.094999994241785e+02, 1.203994178694765e+04, -3.476713444006142e-05, 7.960512282135467e+07, 8.202729993244507e+05, 6.514396177625205e+02, 1.700000018381926e+00, -1.952640408377131e-09
102, 3.631006203192571e-01, 5.503197158932789e-01, 2.094999969246391e+02, 1.203994171771840e+04, -8.216881437385983e-05, 7.960512186662790e+07, 8.202729964942373e+05, 6.514396173944624e+02, 1.700000105498747e+00, -1.013322669331185e-08
103, 3.856013778330890e-01, 5.236623434449647e-01, 2.095000028481745e+02, 1.203994188422229e+04, 1.712709630096810e-05, 7.960512412914118e+07, 8.202730031924602e+05, 6.514396182652262e+02, 1.699999899441866e+00, 9.227641923674316e-09
104, 4.544416851371916e-01, 5.102464213762875e-01, 2.094999672938550e+02, 1.203994071747632e+04, -7.657362976407247e-04, 7.960511052216305e+07, 8.202729621606385e+05, 6.514396129021270e+02, 1.700001117443495e+00, -1.093727283189542e-07
105, 4.697345390661161e-01, 6.378510788642788e-01, 2.095000007588018e+02, 1.203994183007771e+04, -2.204795330543294e-06, 7.960512333133171e+07, 8.202730008283798e+05, 6.514396179578466e+02, 1.699999972778999e+00, 2.394389109321539e-09
106, 3.648458933733357e-01, 5.311814656406828e-01, 2.094999980691404e+02, 1.203994174844218e+04, -6.942005848770914e-05, 7.960512230356342e+07, 8.202729977823202e+05, 6.514396175616986e+02, 1.700000065517288e+00, -6.410089267209363e-09
107, 4.778304632582100e-01, 5.066109062802978e-01, 2.094993122521659e+02, 1.203991887544355e+04, -1.620727670723979e-02, 7.960485996269403e+07, 8.202722134546619e+05, 6.514395152891468e+02, 1.700023466484478e+00, -2.273468849409254e-06
108, 4.896701501107962e-01, 6.377449615225969e-01, 2.095000026391549e+02, 1.203994189410834e+04, 4.785056632693118e-05, 7.960512405028425e+07, 8.202730029596016e+05, 6.514396182350772e+02, 1.699999908917873e+00, 8.554576163989668e-09
109, 5.096421870400865e-01, 6.376231339309487e-01, 2.095000043848324e+02, 1.203994196591827e+04, 9.960679573624416e-05, 7.960512471729103e+07, 8.202730048824437e+05, 6.514396184832541e+02, 1.699999851702114e+00, 1.411245241008922e-08
110, 5.012688669959964e-01, 5.032529439605422e-01, 2.094947749687970e+02, 1.203976379704393e+04, -1.274956794970085e-01, 7.960312416183093e+07, 8.202670263937027e+05, 6.514388389054051e+02, 1.700177753623210e+00, -1.726640179210891e-05
111, 5.296403175678666e-01, 6.375195984954503e-01, 2.095000033921961e+02, 1.203994192241820e+04, 1.160522499502287e-04, 7.960512433533233e+07, 8.202730036679134e+05, 6.514396183221409e+02, 1.699999884567416e+00, 1.060191498386569e-08
112, 5.246362392396062e-01, 4.999730550026957e-01, 2.094752598660396e+02, 1.203908164254811e+04, -6.202817140938719e-01, 7.959565733681001e+07, 8.202447174967891e+05, 6.514359282379389e+02, 1.700839413204673e+00, -8.174912102074696e-05
