,Index,pressure,density,temperature,soundspeed,Mach,Z,g,A
0,0,0.1,0.19552956329427915,0.5044807712158296,2.8845388099219784,2.168095273822742,0.9122199675631228,1.195641884629318,1.938644501302629
1,1,0.1090909090909091,0.2082042156666886,0.5174821184045206,2.9202723795457937,2.1123973765591835,0.9110879793129332,1.1964220650057535,1.8457669197744033
2,2,0.1181818181818181,0.22058255823230383,0.529754938729762,2.953655380695364,2.0610009334697033,0.9100413073327271,1.19722309934301,1.7654530688491628
3,3,0.1272727272727273,0.23269262686355913,0.5413919329368949,2.985018288240088,2.0132469337252767,0.909070510421943,1.198040246329707,1.6952692802571763
4,4,0.1363636363636363,0.24455794194245445,0.5524683371253302,3.014625254261995,1.968616073485408,0.9081676586443755,1.1988700883527248,1.6333874955950412
5,5,0.1454545454545454,0.2561984899312867,0.5630461392435117,3.042691134238027,1.926691750151723,0.9073260267997136,1.199712980275009,1.5784058606013438
6,6,0.1545454545454545,0.2676314408170321,0.5731770853546622,3.0693934370768425,1.8871345047179373,0.9065398636062425,1.2005700095852327,1.5292300006524728
7,7,0.1636363636363636,0.27887168559915076,0.5829048688890391,3.0948804896381823,1.8496641735694743,0.9058042148943578,1.2014400258182272,1.4849921833120714
8,8,0.1727272727272727,0.28993224881930907,0.5922667544769538,3.119277239334249,1.8140470394357435,0.9051147834370025,1.2023189735806028,1.444994893886239
9,9,0.1818181818181818,0.3008246110684506,0.6012948041413297,3.1426896087276845,1.7800862936314963,0.9044678152324954,1.2032011456894494,1.408670590123345
10,10,0.1909090909090909,0.31155896382378695,0.6100168199427586,3.165208134507627,1.7476146589680897,0.9038600071904432,1.2040836420629317,1.3755524487396746
11,11,0.2,0.3221444106162831,0.6184570826777614,3.1869112084438167,1.7164885283547782,0.9032884342903771,1.204968755715884,1.3452527478782517
12,12,0.2090909090909091,0.33258912610113955,0.6266369392104282,3.2078675653529456,1.686583485117261,0.9027504935206723,1.20586058633824,1.3174466497044097
13,13,0.2181818181818182,0.342900484747241,0.6345752716338765,3.22813782638628,1.6577910340815787,0.9022438595503678,1.2067606839142988,1.2918598559346983
14,14,0.2272727272727273,0.3530851682469104,0.6422888728597036,3.247775483938575,1.6300161279735128,0.9017664474681885,1.2076674296763046,1.2682590839966135
15,15,0.2363636363636363,0.3631492564248694,0.6497927500733187,3.2668277837405038,1.6031751225809878,0.9013163804555712,1.2085781441654662,1.2464446344571927
16,16,0.2454545454545454,0.37309830384951803,0.6571003736499275,3.285336633055884,1.5771940201951635,0.900891962034639,1.2094909199415467,1.2262445337957126
17,17,0.2545454545454546,0.38293740398199255,0.6642238841344785,3.3033394436880616,1.5520069919194344,0.9004916527489839,1.210405022918068,1.2075098772516915
18,18,0.2636363636363636,0.39267124299883877,0.6711742657711308,3.3208698233826444,1.5275551713894489,0.9001140507402365,1.2113204304247984,1.1901110935780956
19,19,0.2727272727272727,0.4023041453814175,0.6779614926333055,3.337958110135386,1.5037856790289763,0.8997578754662447,1.2122373003114457,1.1739349239821728
20,20,0.2818181818181818,0.4118401129627163,0.6845946521328079,3.35463178946957,1.4806508236295386,0.899421953876168,1.2131556986426522,1.158881959513924
