,Index,pressure,density,temperature,soundspeed,Mach,Z,g,A
0,0,0.1,0.1487147357341407,0.5934238970736823,2.124575266762756,1.9220708269862743,0.8963901465425343,1.1949818905943155,2.5080712871428474
1,1,0.1090909090909091,0.1614747302089084,0.6000337308948899,2.129050919402804,1.888468881625319,0.8907364839498768,1.1951390271106834,2.3460374450935775
2,2,0.1181818181818181,0.17422418703240022,0.6062500327494837,2.1328949606948253,1.8571850652310598,0.8852955102506823,1.1953533619846557,2.2069997858827954
3,3,0.1272727272727273,0.18697113715058927,0.6121247958743017,2.136199676745531,1.8278806442625843,0.8800459449208999,1.1956227921985827,2.0862730115460146
4,4,0.1363636363636363,0.1997225303601346,0.6176999467533555,2.13903857411459,1.8002857648554826,0.8749699732735949,1.1959457053535398,1.980378783224264
5,5,0.1454545454545454,0.21248446632262563,0.6230098280747765,2.1414711588149538,1.7741818719910383,0.8700524911522171,1.196320849921994,1.886678215113705
6,6,0.1545454545454545,0.22526236640265826,0.6280829539764775,2.1435462823390274,1.749389414726624,0.8652805508243782,1.196747172173539,1.8031314442494961
7,7,0.1636363636363636,0.23806110409110176,0.6329432807156148,2.145304538192439,1.7257590383019306,0.8606429458736463,1.1972236273246863,1.7281356798160876
8,8,0.1727272727272727,0.25088510576162787,0.6376111457821128,2.1467800117881586,1.7031651407372341,0.8561298944719012,1.197749007211303,1.6604133110854107
9,9,0.1818181818181818,0.2637384297433476,0.6421039747113936,2.148001580751581,1.6815010707936162,0.8517327937621743,1.1983218437944734,1.5989328584182174
10,10,0.1909090909090909,0.2766248292651014,0.6464368217010261,2.148993898374581,1.66067548801198,0.847444026596822,1.198940436555827,1.5428520138962778
11,11,0.2,0.2895478032207319,0.6506227890973959,2.1497781519327592,1.6406095595704668,0.8432568074621091,1.1996030171716519,1.491475869978767
12,12,0.2090909090909091,0.3025106376159194,0.6546733571208523,2.1503726598910005,1.6212347691626796,0.8391650581774001,1.2003080229482432,1.444225798555409
13,13,0.2181818181818182,0.3155164398025043,0.6585986460738774,2.150793352414466,1.6024911804651136,0.8351633065385492,1.201054418962315,1.400615931882891
14,14,0.2272727272727273,0.3285681670722055,0.6624076270738208,2.151054165430682,1.584326043820905,0.8312466028799165,1.2018419981967587,1.360235157079669
15,15,0.2363636363636363,0.3416686507967867,0.6661082930557821,2.151167368397185,1.5666926665554954,0.8274104508087223,1.2026715995735797,1.322733168175889
16,16,0.2454545454545454,0.3548206170199568,0.6697077987657081,2.151143839068413,1.5495494893026773,0.8236507492821857,1.2035452081924058,1.2878095441604576
