,Index,pressure,density,temperature,soundspeed,Mach,Z,g,A
0,0,0.1,0.09673885476426815,0.9419623576642288,5.265249289470421,2.1300065862410196,0.9878566458092676,1.0014616462327026,2.8239838267662587
1,1,0.109090909090909,0.10541694791793836,0.9439652082365472,5.265711947466268,2.0890972140702213,0.9868486483369744,1.0005723495173133,2.6420245286027164
2,2,0.1181818181818181,0.11409420422828721,0.9458140645661981,5.265768731901415,2.050860996555845,0.9858474816053612,0.9996897270692955,2.486574300072072
3,3,0.1272727272727272,0.12277185506437185,0.9475316552194878,5.265481675769658,2.0149127032729774,0.9848525649791711,0.9988131604408984,2.352176315669716
4,4,0.1363636363636363,0.13145095004724733,0.9491360142198272,5.264899825284181,1.9809447715073056,0.9838634059531468,0.9979421411959729,2.23479052901878
5,5,0.1454545454545454,0.14013239442651979,0.9506416919867638,5.264062618191315,1.9487075785707635,0.9828795819578554,0.9970762462151969,2.131359787646444
6,6,0.1545454545454545,0.14881697692709633,0.9520605992147111,5.263002232266019,1.9179956246312564,0.9819007268253886,0.9962151197938403,2.039526661846747
7,7,0.1636363636363636,0.1575053909122053,0.9534026096428966,5.2617452588087845,1.8886376163488463,0.9809265205169673,0.9953584603643714,1.9574431365288851
8,8,0.1727272727272727,0.16619825074778333,0.9546759999541661,5.26031392112261,1.8604891973249447,0.9799566811884711,0.9945060104522887,1.8836394077914864
9,9,0.1818181818181818,0.17489610465040534,0.9558877769301878,5.258726978649397,1.8334275185017153,0.9789909589666386,0.9936575489449322,1.8169313783604413
10,10,0.1909090909090909,0.18359944491145072,0.957043924862835,5.25700040920958,1.8073471151985345,0.9780291309999628,0.9928128850487445,1.7563541308388702
11,11,0.2,0.19230871613190534,0.958149595473025,5.255147931568941,1.7821567297981742,0.9770709974749431,0.9919718535013821,1.7011132296039517
12,12,0.209090909090909,0.2010243219270228,0.9592092556639626,5.253181411119664,1.757776830518643,0.97611637837407,0.9911343107314389,1.650548502998375
13,13,0.2181818181818181,0.20974663043875694,0.9602268038699291,5.251111178666322,1.734137650435613,0.9751651108112136,0.9903001317441188,1.604106718704291
14,14,0.2272727272727272,0.21847597890833229,0.9612056626873376,5.2489462837042025,1.7111776207317746,0.9742170468218211,0.9894692075702878,1.5613206989750552
15,15,0.2363636363636363,0.22721267749998686,0.9621488533650709,5.246694697682331,1.6888421064434165,0.9732720515152181,0.988641443157906,1.521793167867893
16,16,0.2454545454545454,0.23595701252225934,0.9630590562584068,5.244363478634635,1.6670823769839764,0.972330001518054,0.9878167556145712,1.4851841222698594
17,17,0.2545454545454545,0.24470924916026085,0.9639386603064749,5.241958905652901,1.6458547608065717,0.9713907836539387,0.9869950727314659,1.4512008592989067
18,18,0.2636363636363636,0.25346963380773224,0.9647898038420087,5.239486589585257,1.625119945884493,0.9704542938162888,0.9861763317348895,1.419590028861062
19,19,0.2727272727272727,0.26223839606908667,0.9656144084945877,5.23695156482258,1.6048423966958008,0.9695204360004279,0.9853604782233625,1.390131246270994
20,20,0.2818181818181818,0.2710157504873914,0.9664142075446602,5.234358365914558,1.5849898650573442,0.9685891214678948,0.9845474652572292,1.3626319182879205
21,21,0.2909090909090909,0.2798018980432879,0.9671907697841592,5.231711091921779,1.5655329771394346,0.9676602680212172,0.983737252574454,1.3369230214276941
22,22,0.3,0.2885970274612842,0.9679455197123297,5.229013460781533,1.546444882756316,0.9667337993715613,0.9829298059115423,1.3128556338738653
23,23,0.3090909090909091,0.29740131635313444,0.9686797547223829,5.226268855486867,1.5277009559028252,0.9658096445849123,0.9821250964125771,1.2902980684291858
24,24,0.3181818181818182,0.30621493222272067,0.9693946598016427,5.223480363511557,1.5092785377219011,0.9648877375950076,0.9813231001125304,1.2691334883485994
25,25,0.3272727272727273,0.31503803335258335,0.9700913201649317,5.2206508106298815,1.491156714804951,0.9639680167733083,0.98052379748353,1.2492579137991098
26,26,0.3363636363636363,0.32387076958886557,0.9707707321604723,5.217782790058586,1.4733161270732282,0.9630504245479233,0.979727173034746,1.2305785463696959
27,27,0.3454545454545455,0.3327132830386531,0.9714338127243576,5.214878687674576,1.4557388005476273,0.9621349070647465,0.9789332149581701,1.2130123541308062
28,28,0.3545454545454545,0.34156570869148034,0.9720814076094396,5.211940703923998,1.4384080011589813,0.9612214138851395,0.9781419148138446,1.1964848713803995
29,29,0.3636363636363636,0.3504281749749077,0.9727142985745728,5.208970872928884,1.4213081064201842,0.9603098977153823,0.977353267249147,1.1809291762707423
30,30,0.3727272727272727,0.35930080425257926,0.9733332096880083,5.2059710792094975,1.4044244923248037,0.9594003141638446,0.9765672697475903,1.1662850166007748
31,31,0.3818181818181818,0.3681837132719323,0.9739388128728055,5.20294307236954,1.3877434332740086,0.9584926215224217,0.9757839224032954,1.1524980596523358
32,32,0.3909090909090909,0.37707701356766293,0.9745317328011348,5.199888480034041,1.3712520131881514,0.9575867805692975,0.9750032277178811,1.139519246388538
33,33,0.4,0.38598081182621263,0.9751125512271387,5.196808819282739,1.3549380462503746,0.9566827543904984,0.9742251904169855,1.1273042338766723
34,34,0.409090909090909,0.3948952102157958,0.975681810833929,5.193705506783354,1.3387900059686941,0.9557805082180593,0.9734498172840379,1.1158129126444787
35,35,0.4181818181818181,0.40382030668588526,0.976240018658694,5.1905798677975925,1.3227969614387003,0.9548800092829218,0.9726771170092369,1.105008987978943
36,36,0.4272727272727272,0.4127561952395418,0.9767876491502785,5.187433144206483,1.3069485198516357,0.9539812266809257,0.9719071000519658,1.094859616044747
37,37,0.4363636363636363,0.4217029661815511,0.9773251469055697,5.184266501679939,1.291234774429208,0.9530841312504763,0.9711397785151223,1.0853350872236616
38,38,0.4454545454545455,0.43066070634494247,0.9778529291243685,5.181081036097275,1.2756462570773113,0.9521886954606404,0.9703751660300263,1.0764085503303151
39,39,0.4545454545454546,0.43962949929813777,0.9783713878168296,5.177877779310321,1.260173895145975,0.9512948933085923,0.9696132776507639,1.0680557723931932
40,40,0.4636363636363637,0.4486094255347338,0.9788808917927846,5.1746577043277755,1.244808971761733,0.9504027002254446,0.9688541297569415,1.0602549295485801
41,41,0.4727272727272727,0.457600562647641,0.9793817884583518,5.1714217299889595,1.2295430892633896,0.9495120929896342,0.9680977399639802,1.0529864253139893
42,42,0.4818181818181818,0.46660298548912926,0.9798744054418053,5.168170725185759,1.2143681353292748,0.9486230496471155,0.9673441270401636,1.046232733109882
43,43,0.4909090909090909,0.4756167663181419,0.9803590520678259,5.164905512683938,1.1992762514281787,0.9477355494377059,0.9665933108297587,1.039978260412067
44,44,0.5,0.48464197493609085,0.9808360206967796,5.16162687258824,1.1842598032672564,0.946849572727001,0.9658453121816036,1.0342092323525236
45,45,0.509090909090909,0.4936786788121964,0.9813055879436187,5.1583355454902895,1.1693113529401653,0.9459651009433453,0.9651001528826305,1.028913592965817
46,46,0.5181818181818182,0.5027269431993382,0.9817680157891518,5.1550322353331826,1.1544236325053403,0.9450821165193917,0.9643578555958439,1.024080922608055
47,47,0.5272727272727272,0.511786831241278,0.9822235525948768,5.151717612022601,1.139589518747785,0.9442006028378398,0.9636184438023361,1.0197023703658088
48,48,0.5363636363636364,0.5208584040719944,0.9826724340312969,5.1483923138108425,1.1248020088910033,0.9433205441809894,0.9628819417469646,1.0157706005390956
49,49,0.5454545454545455,0.5299417209078465,0.9831148839283802,5.145056949476714,1.110054197041673,0.9424419256837713,0.9621483743873542,1.012279752521763
50,50,0.5545454545454546,0.5390368391331635,0.9835511150558932,5.141712100321839,1.0953392511574283,0.9415647332899619,0.9614177673459212,1.0092254136312964
51,51,0.5636363636363637,0.5481438143798089,0.9839813298404547,5.138358322001484,1.080650390333222,0.9406889537113182,0.9606901468646597,1.0066046046596617
52,52,0.5727272727272728,0.5572627006012493,0.9844057210253194,5.134996146205824,1.065980862205004,0.939814574389383,0.9599655397624359,1.0044157781327423
53,53,0.5818181818181818,0.5663935501415305,0.9848244722783742,5.131626082206136,1.0513239202653815,0.9389415834597548,0.9592439733945863,1.002658829489502
54,54,0.5909090909090909,0.5755364137996252,0.9852377587530636,5.128248618278367,1.036672800886083,0.9380699697186135,0.958525475614614,1.0013351216186248
55,55,0.6,0.5846913408894711,0.9856457476066317,5.124864223015645,1.0220206998249626,0.9371997225913333,0.9578100747378131,1.0004475234471935
56,56,0.609090909090909,0.5938583792960733,0.986048598479465,5.121473346539722,1.0073607479912732,0.9363308321030162,0.957097799506661,1.0000004635418938
57,57,0.6181818181818182,0.6030375755279419,0.9864464639390322,5.11807642162052,0.9926859862173719,0.9354632888508003,0.956388679057833,1.0
58,58,0.6272727272727273,0.6122289747661874,0.9868394898914618,5.114673864711782,0.9779893387685397,0.9345970839778064,0.9556827428907082,1.0004539082560053
59,59,0.6363636363636364,0.6214326209104657,0.9872278159636249,5.111266076910385,0.9632635852869307,0.9337322091486093,0.9549800208372548,1.0013717888505707
60,60,0.6454545454545455,0.630648556622072,0.9876115758581365,5.107853444845572,0.9485013308370202,0.9328686565261075,0.9542805430331752,1.0027651976908027
61,61,0.6545454545454547,0.6398768233643337,0.9879908976836255,5.104436341504351,0.9336949736669976,0.9320064187497076,0.9535843398902285,1.0046478019259575
62,62,0.6636363636363637,0.649117461440545,0.9883659042622538,5.101015126998158,0.9188366702533256,0.931145488914713,0.9528914420696267,1.007035565264561
63,63,0.6727272727272727,0.6583705100295746,0.9887367134163932,5.097590149275844,0.9039182971209977,0.9302858605528471,0.9522018804564383,1.0099469674334502
64,64,0.6818181818181819,0.667636007219347,0.9891034382360879,5.094161744787201,0.8889314088555503,0.929427527613821,0.9515156861349146,1.0134032635403136
65,65,0.690909090909091,0.676913990038336,0.9894661873288475,5.090730239101018,0.8738671916171302,0.9285704844478756,0.9508328903646716,1.0174287904311687
66,66,0.7,0.6862044944851823,0.9898250650531665,5.087295947481407,0.8587164113425713,0.9277147257892419,0.9501535245576785,1.0220513287915118
67,67,0.7090909090909091,0.695507555556609,0.9901801717369975,5.0838591754255065,0.8434693556680506,0.9268602467404445,0.9494776202559829,1.0273025318280982
68,68,0.7181818181818181,0.7048232072736973,0.9905316038823615,5.080420219165653,0.8281157684100034,0.9260070427574036,0.9488052091101273,1.0332184340254498
69,69,0.7272727272727273,0.7141514827066933,0.9908794543570925,5.076979366138619,0.8126447752058672,0.9251551096352697,0.9481363228582048,1.0398400568628818
70,70,0.7363636363636363,0.7234924139983612,0.9912238125747436,5.073536895424657,0.7970447986093467,0.9243044434949704,0.9474709933055329,1.0472141327657374
71,71,0.7454545454545455,0.7328460323860794,0.9915647646634339,5.070093078158185,0.7813034605615095,0.9234550407703843,0.9468092523048637,1.0553939742534024
72,72,0.7545454545454545,0.742212368222657,0.9919023936245321,5.06664817791266,0.7654074696662956,0.9226068981961453,0.9461511317371459,1.0644405227328309
73,73,0.7636363636363637,0.7515914509960386,0.9922367794818306,5.063202451061147,0.7493424900866503,0.9217600127960016,0.945496663492761,1.0744236212733114
74,74,0.7727272727272727,0.7609833093479088,0.9925679994219312,5.059756147114562,0.7330929880660976,0.9209143818717228,0.9448458794532345,1.085423568944102
75,75,0.7818181818181819,0.7703879710913135,0.9928961279264268,5.05630950903901,0.7166420510409641,0.9200700029924993,0.9441988114733744,1.0975330321673291
76,76,0.790909090909091,0.7798054632272983,0.9932212368964889,5.052862773553919,0.6999711729204453,0.9192268739848288,0.9435554913638313,1.1108594129814326
77,77,0.8,0.7892358119606997,0.9935433957703226,5.049416171411992,0.6830599972846159,0.9183849929228342,0.9429159508740348,1.1255278078802937
78,78,0.8090909090909092,0.798679042715089,0.9938626716340162,5.045969927662464,0.6658860077693312,0.9175443581190064,0.9422802216755022,1.1416847382322977
79,79,0.8181818181818181,0.8081351801469236,0.9941791293262228,5.042524261898757,0.648424151543608,0.9167049681153456,0.9416483353454971,1.159502900510719
80,80,0.8272727272727273,0.8176042481589868,0.9944928315370575,5.039079388491486,0.630646377129578,0.9158668216748661,0.9410203233510117,1.1791872815620903
81,81,0.8363636363636363,0.827086269913124,0.9948038389016108,5.035635516807884,0.612521061292446,0.9150299177734594,0.94039621703307,1.2009831264144917
82,82,0.8454545454545455,0.8365812678423401,0.9951122100884257,5.032192851418503,0.594012290436518,0.9141942555920816,0.9397760475913237,1.2251864586840933
83,83,0.8545454545454545,0.8460892636622741,0.9954180018832517,5.02875159229207,0.5750789484783269,0.913359834509263,0.9391598460689444,1.252158177651105
84,84,0.8636363636363636,0.8556102783821291,0.9957212692683708,5.025311934979106,0.5556735432533694,0.9125266540938988,0.9385476433377761,1.2823432611777716
85,85,0.8727272727272727,0.8651443323150426,0.9960220654977905,5.0218740707852225,0.535740673423956,0.911694714098329,0.9379394700837602,1.3162974108632894
86,86,0.8818181818181818,0.8746914450879432,0.9963204421685595,5.018438186934716,0.5152149912622276,0.910864014451688,0.9373353567926235,1.3547248024198484
87,87,0.890909090909091,0.884251635650955,0.996616449288419,5.0150044667250295,0.4940184425182022,0.9100345552535132,0.9367353337358254,1.3985328542225546
88,88,0.9,0.8938249222863467,0.9969101353400305,5.011573089671939,0.47205644271397823,0.9092063367674743,0.9361394309565776,1.4489138828704098
89,89,0.9090909090909092,0.9034113226170392,0.9972015473420055,5.008144231648265,0.4492124417199948,0.90837935941558,0.9355476782564492,1.507470763214868
90,90,0.9181818181818182,0.9130108536147498,0.9974907309068782,5.004718065013398,0.4253399597293214,0.9075536237723392,0.9349601051818353,1.5764176489367818
91,91,0.9272727272727274,0.9226235316077313,0.9977777302962536,5.001294758736592,0.40025048966717297,0.9067291305592593,0.9343767410108307,1.6589151801741655
92,92,0.9363636363636364,0.9322493722881763,0.9980625884732637,4.997874478513341,0.37369429797809783,0.9059058806395018,0.9337976147402698,1.7596614344233226
93,93,0.9454545454545454,0.9418883907192838,0.9983453471524989,4.994457386875515,0.3453282526811137,0.9050838750127256,0.9332227550729848,1.8860064087511477
94,94,0.9545454545454544,0.9515406013420308,0.9986260468475452,4.991043643295522,0.3146580346926221,0.9042631148100967,0.9326521904052616,2.0502438325351138
95,95,0.9636363636363636,0.9612060179816124,0.9989047269163053,4.987633404285031,0.2809242983142794,0.903443601289475,0.9320859488145117,2.2749021465156676
96,96,0.9727272727272728,0.9708846538536592,0.9991814256041583,4.98422682348825,0.24284737788784994,0.9026253358307385,0.9315240580471207,2.6071389514555734
