1.055484859722802730e-12,1.101710876470461626e-12,1.149624818009414310e-12
1.023251897641881540e-12,1.096091127791805927e-12,1.173753924296893416e-12
9.578126188557060812e-13,1.112582731918825661e-12,1.295023632474440307e-12
9.349542757697687180e-13,1.165566349161411286e-12,1.441293870361379158e-12
1.193044477839254934e-12,1.328907413367163122e-12,1.466485091620139917e-12
1.255626367120075032e-12,1.357341967102937468e-12,1.462028156013830168e-12
