1.111751947814029862e+00,1.092411983326922797e+00,1.073423937084503788e+00
1.127066853842407790e+00,1.077398418603761732e+00,1.058898934331105490e+00
1.175091436173258508e+00,1.100943922149297149e+00,1.000000000000000000e+00
1.196876571247466048e+00,1.076977745397833530e+00,1.000000000000000000e+00
1.078630437093295980e+00,1.038154779953637474e+00,1.000000000000029310e+00
1.061784178311573790e+00,1.028105307172316296e+00,1.000000000000000000e+00
