1.916551073347903148e+05,1.745430441798983666e+05,1.574309810250063601e+05
2.053447578587039025e+05,1.779654568108767562e+05,1.505861557630495809e+05
2.395688841684879444e+05,1.807033869156594446e+05,1.218378896628310176e+05
2.532585346924015612e+05,1.676982189179415873e+05,8.213790314348158427e+04
1.642758062869631685e+05,1.252603022938094218e+05,8.624479830065566057e+04
1.505861557630495809e+05,1.232068547152223764e+05,9.582755366739515739e+04
