,Density,Energy,Mach,Momentum:0,Momentum:1,Momentum:2,Pressure,Pressure_Coefficient,Temperature,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,G,Z,s
0,209.5,240830000.0,1.7,10512.0,-2.6206e-11,0,820270.0,8.8291e-15,652.43,,0.0,0.0,0.3,0,0.08840759197453951,0.4811006419211227,499.21340390825196
1,209.5,240830000.0,1.7,10512.0,-2.5525e-11,0,820270.0,8.8291e-15,652.43,,0.001,0.001,0.3,0,0.08840759197453951,0.4811006419211227,499.21340390825196
2,209.5,240830000.0,1.7,10512.0,-2.4844e-11,0,820270.0,8.8291e-15,652.43,,0.002,0.002,0.3,0,0.08840759197453951,0.4811006419211227,499.21340390825196
3,209.5,240830000.0,1.7,10512.0,-2.4163e-11,0,820270.0,8.8291e-15,652.43,,0.003,0.003,0.3,0,0.08840759197453951,0.4811006419211227,499.21340390825196
4,209.5,240830000.0,1.7,10512.0,-2.3481e-11,0,820270.0,8.829e-15,652.43,,0.004,0.004,0.3,0,0.08840759197453951,0.4811006419211227,499.21340390825196
5,209.5,240830000.0,1.7,10512.0,-2.28e-11,0,820270.0,8.829e-15,652.43,,0.005,0.005,0.3,0,0.08840759197453951,0.4811006419211227,499.21340390825196
6,209.5,240830000.0,1.7,10512.0,-2.2119e-11,0,820270.0,8.829e-15,652.43,,0.006,0.006,0.3,0,0.08840759197453951,0.4811006419211227,499.21340390825196
7,209.5,240830000.0,1.7,10512.0,-2.1438e-11,0,820270.0,8.829e-15,652.43,,0.007,0.007,0.3,0,0.08840759197453951,0.4811006419211227,499.21340390825196
8,209.5,240830000.0,1.7,10512.0,-2.0757e-11,0,820270.0,8.8289e-15,652.43,,0.008,0.008,0.3,0,0.08840759197453951,0.4811006419211227,499.21340390825196
9,209.5,240830000.0,1.7,10512.0,-2.0076e-11,0,820270.0,8.8289e-15,652.43,,0.009,0.009,0.3,0,0.08840759197453951,0.4811006419211227,499.21340390825196
10,209.5,240830000.0,1.7,10512.0,-1.9395e-11,0,820270.0,8.8289e-15,652.43,,0.01,0.01,0.3,0,0.08840759197453951,0.4811006419211227,499.21340390825196
11,209.5,240830000.0,1.7,10512.0,-1.8714e-11,0,820270.0,8.8289e-15,652.43,,0.011,0.011,0.3,0,0.08840759197453951,0.4811006419211227,499.21340390825196
12,209.5,240830000.0,1.7,10512.0,-1.8033e-11,0,820270.0,8.8288e-15,652.43,,0.012,0.012,0.3,0,0.08840759197453951,0.4811006419211227,499.21340390825196
13,209.5,240830000.0,1.7,10512.0,-1.7352e-11,0,820270.0,8.8288e-15,652.43,,0.013,0.013,0.3,0,0.08840759197453951,0.4811006419211227,499.21340390825196
14,209.5,240830000.0,1.7,10512.0,-1.6671e-11,0,820270.0,8.8288e-15,652.43,,0.014,0.014,0.3,0,0.08840759197453951,0.4811006419211227,499.21340390825196
15,209.5,240830000.0,1.7,10512.0,-1.599e-11,0,820270.0,8.8288e-15,652.43,,0.015,0.015,0.3,0,0.08840759197453951,0.4811006419211227,499.21340390825196
16,209.5,240830000.0,1.7,10512.0,-1.5309e-11,0,820270.0,8.8287e-15,652.43,,0.016,0.016,0.3,0,0.08840759197453951,0.4811006419211227,499.21340390825196
17,209.5,240830000.0,1.7,10512.0,-1.4628e-11,0,820270.0,8.8287e-15,652.43,,0.017,0.017,0.3,0,0.08840759197453951,0.4811006419211227,499.21340390825196
18,209.5,240830000.0,1.7,10512.0,-1.409e-11,0,820270.0,8.9634e-15,652.43,,0.018,0.018,0.3,0,0.08840759197453951,0.4811006419211227,499.21340390825196
19,209.5,240830000.0,1.7,10512.0,-1.4047e-11,0,820270.0,9.5634e-15,652.43,,0.019,0.019,0.3,0,0.08840759197453951,0.4811006419211227,499.21340390825196
20,209.5,240830000.0,1.7,10512.0,-1.4003e-11,0,820270.0,1.0163e-14,652.43,,0.02,0.02,0.3,0,0.08840759197453951,0.4811006419211227,499.21340390825196
21,209.5,240830000.0,1.7,10512.0,-1.396e-11,0,820270.0,1.0763e-14,652.43,,0.021,0.021,0.3,0,0.08840759197453951,0.4811006419211227,499.21340390825196
22,209.5,240830000.0,1.7,10512.0,-1.3917e-11,0,820270.0,1.1363e-14,652.43,,0.022,0.022,0.3,0,0.08840759197453951,0.4811006419211227,499.21340390825196
23,209.5,240830000.0,1.7,10512.0,-1.3874e-11,0,820270.0,1.1963e-14,652.43,,0.023,0.023,0.3,0,0.08840759197453951,0.4811006419211227,499.21340390825196
24,209.5,240830000.0,1.7,10512.0,-1.383e-11,0,820270.0,1.2563e-14,652.43,,0.024,0.024,0.3,0,0.08840759197453951,0.4811006419211227,499.21340390825196
25,209.5,240830000.0,1.7,10512.0,-1.3787e-11,0,820270.0,1.3163e-14,652.43,,0.025,0.025,0.3,0,0.08840759197453951,0.4811006419211227,499.21340390825196
26,209.5,240830000.0,1.7,10512.0,-1.3744e-11,0,820270.0,1.3763e-14,652.43,,0.026,0.026,0.3,0,0.08840759197453951,0.4811006419211227,499.21340390825196
27,209.5,240830000.0,1.7,10512.0,-1.37e-11,0,820270.0,1.4363e-14,652.43,,0.027,0.027,0.3,0,0.08840759197453951,0.4811006419211227,499.21340390825196
28,209.5,240830000.0,1.7,10512.0,-1.3657e-11,0,820270.0,1.4963e-14,652.43,,0.028,0.028,0.3,0,0.08840759197453951,0.4811006419211227,499.21340390825196
29,209.5,240830000.0,1.7,10512.0,-1.3614e-11,0,820270.0,1.5563e-14,652.43,,0.029,0.029,0.3,0,0.08840759197453951,0.4811006419211227,499.21340390825196
30,209.5,240830000.0,1.7,10512.0,-1.3571e-11,0,820270.0,1.6163e-14,652.43,,0.03,0.03,0.3,0,0.08840759197453951,0.4811006419211227,499.21340390825196
31,209.5,240830000.0,1.7,10512.0,-1.3527e-11,0,820270.0,1.6763e-14,652.43,,0.031,0.031,0.3,0,0.08840759197453951,0.4811006419211227,499.21340390825196
32,209.5,240830000.0,1.7,10512.0,-1.3484e-11,0,820270.0,1.7363e-14,652.43,,0.032,0.032,0.3,0,0.08840759197453951,0.4811006419211227,499.21340390825196
33,209.5,240830000.0,1.7,10512.0,-1.3441e-11,0,820270.0,1.7963e-14,652.43,,0.033,0.033,0.3,0,0.08840759197453951,0.4811006419211227,499.21340390825196
34,209.5,240830000.0,1.7,10512.0,-1.3397e-11,0,820270.0,1.8563e-14,652.43,,0.034,0.034,0.3,0,0.08840759197453951,0.4811006419211227,499.21340390825196
35,209.5,240830000.0,1.7,10512.0,-1.3354e-11,0,820270.0,1.9163e-14,652.43,,0.035,0.035,0.3,0,0.08840759197453951,0.4811006419211227,499.21340390825196
36,209.5,240830000.0,1.7,10512.0,-1.2923e-11,0,820270.0,1.9972e-14,652.43,,0.036,0.036,0.3,0,0.08840759197453951,0.4811006419211227,499.21340390825196
37,209.5,240830000.0,1.7,10512.0,-1.1668e-11,0,820270.0,2.1404e-14,652.43,,0.037,0.037,0.3,0,0.08840759197453951,0.4811006419211227,499.21340390825196
38,209.5,240830000.0,1.7,10512.0,-1.0414e-11,0,820270.0,2.2836e-14,652.43,,0.038,0.038,0.3,0,0.08840759197453951,0.4811006419211227,499.21340390825196
39,209.5,240830000.0,1.7,10512.0,-9.1594e-12,0,820270.0,2.4269e-14,652.43,,0.039,0.039,0.3,0,0.08840759197453951,0.4811006419211227,499.21340390825196
40,209.5,240830000.0,1.7,10512.0,-7.9048e-12,0,820270.0,2.5701e-14,652.43,,0.04,0.04,0.3,0,0.08840759197453951,0.4811006419211227,499.21340390825196
41,209.5,240830000.0,1.7,10512.0,-6.6503e-12,0,820270.0,2.7133e-14,652.43,,0.041,0.041,0.3,0,0.08840759197453951,0.4811006419211227,499.21340390825196
42,209.5,240830000.0,1.7,10512.0,-5.3957e-12,0,820270.0,2.8565e-14,652.43,,0.042,0.042,0.3,0,0.08840759197453951,0.4811006419211227,499.21340390825196
43,209.5,240830000.0,1.7,10512.0,-4.1412e-12,0,820270.0,2.9997e-14,652.43,,0.043,0.043,0.3,0,0.08840759197453951,0.4811006419211227,499.21340390825196
44,209.5,240830000.0,1.7,10512.0,-2.8866e-12,0,820270.0,3.1429e-14,652.43,,0.044,0.044,0.3,0,0.08840759197453951,0.4811006419211227,499.21340390825196
45,209.5,240830000.0,1.7,10512.0,-1.632e-12,0,820270.0,3.2861e-14,652.43,,0.045,0.045,0.3,0,0.08840759197453951,0.4811006419211227,499.21340390825196
46,209.5,240830000.0,1.7,10512.0,-3.775e-13,0,820270.0,3.4293e-14,652.43,,0.046,0.046,0.3,0,0.08840759197453951,0.4811006419211227,499.21340390825196
47,209.5,240830000.0,1.7,10512.0,8.7705e-13,0,820270.0,3.5725e-14,652.43,,0.047,0.047,0.3,0,0.08840759197453951,0.4811006419211227,499.21340390825196
48,209.5,240830000.0,1.7,10512.0,2.1316e-12,0,820270.0,3.7157e-14,652.43,,0.048,0.048,0.3,0,0.08840759197453951,0.4811006419211227,499.21340390825196
49,209.5,240830000.0,1.7,10512.0,3.3862e-12,0,820270.0,3.8589e-14,652.43,,0.049,0.049,0.3,0,0.08840759197453951,0.4811006419211227,499.21340390825196
50,209.5,240830000.0,1.7,10512.0,4.6407e-12,0,820270.0,4.0021e-14,652.43,,0.05,0.05,0.3,0,0.08840759197453951,0.4811006419211227,499.21340390825196
51,209.5,240830000.0,1.7,10512.0,5.8953e-12,0,820270.0,4.1453e-14,652.43,,0.051,0.051,0.3,0,0.08840759197453951,0.4811006419211227,499.21340390825196
52,209.5,240830000.0,1.7,10512.0,7.1498e-12,0,820270.0,4.2885e-14,652.43,,0.052,0.052,0.3,0,0.08840759197453951,0.4811006419211227,499.21340390825196
53,209.5,240830000.0,1.7,10512.0,8.4044e-12,0,820270.0,4.4317e-14,652.43,,0.053,0.053,0.3,0,0.08840759197453951,0.4811006419211227,499.21340390825196
