,Density,Energy,Mach,Momentum:0,Momentum:1,Momentum:2,Pressure,Pressure_Coefficient,Temperature,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,G,Z,s
0,209.5,240830000.0,1.7,10512.0,3.4598e-12,0,820270.0,1.9424e-14,652.43,,0.0,0.0,0.3,0,0.08840759197453951,0.4811006419211227,499.22162436167383
1,209.5,240830000.0,1.7,10512.0,1.2805e-12,0,820270.0,1.6996e-14,652.43,,0.001,0.001,0.3,0,0.08840759197453951,0.4811006419211227,499.22162436167383
2,209.5,240830000.0,1.7,10512.0,-8.9872e-13,0,820270.0,1.4567e-14,652.43,,0.002,0.002,0.3,0,0.08840759197453951,0.4811006419211227,499.22162436167383
3,209.5,240830000.0,1.7,10512.0,-3.078e-12,0,820270.0,1.2139e-14,652.43,,0.003,0.003,0.3,0,0.08840759197453951,0.4811006419211227,499.22162436167383
4,209.5,240830000.0,1.7,10512.0,-5.2572e-12,0,820270.0,9.7109e-15,652.43,,0.004,0.004,0.3,0,0.08840759197453951,0.4811006419211227,499.22162436167383
5,209.5,240830000.0,1.7,10512.0,-7.4364e-12,0,820270.0,7.2825e-15,652.43,,0.005,0.005,0.3,0,0.08840759197453951,0.4811006419211227,499.22162436167383
6,209.5,240830000.0,1.7,10512.0,-9.6157e-12,0,820270.0,4.8542e-15,652.43,,0.006,0.006,0.3,0,0.08840759197453951,0.4811006419211227,499.22162436167383
7,209.5,240830000.0,1.7,10512.0,-1.1795e-11,0,820270.0,2.4259e-15,652.43,,0.007,0.007,0.3,0,0.08840759197453951,0.4811006419211227,499.22162436167383
8,209.5,240830000.0,1.7,10512.0,-1.3974e-11,0,820270.0,-2.4014e-18,652.43,,0.008,0.008,0.3,0,0.08840759197453951,0.4811006419211227,499.22162436167383
9,209.5,240830000.0,1.7,10512.0,-1.6153e-11,0,820270.0,-2.4307e-15,652.43,,0.009,0.009,0.3,0,0.08840759197453951,0.4811006419211227,499.22162436167383
10,209.5,240830000.0,1.7,10512.0,-1.8333e-11,0,820270.0,-4.859e-15,652.43,,0.01,0.01,0.3,0,0.08840759197453951,0.4811006419211227,499.22162436167383
11,209.5,240830000.0,1.7,10512.0,-2.0512e-11,0,820270.0,-7.2873e-15,652.43,,0.011,0.011,0.3,0,0.08840759197453951,0.4811006419211227,499.22162436167383
12,209.5,240830000.0,1.7,10512.0,-2.2691e-11,0,820270.0,-9.7157e-15,652.43,,0.012,0.012,0.3,0,0.08840759197453951,0.4811006419211227,499.22162436167383
13,209.5,240830000.0,1.7,10512.0,-2.487e-11,0,820270.0,-1.2144e-14,652.43,,0.013,0.013,0.3,0,0.08840759197453951,0.4811006419211227,499.22162436167383
14,209.5,240830000.0,1.7,10512.0,-2.705e-11,0,820270.0,-1.4572e-14,652.43,,0.014,0.014,0.3,0,0.08840759197453951,0.4811006419211227,499.22162436167383
15,209.5,240830000.0,1.7,10512.0,-2.9229e-11,0,820270.0,-1.7001e-14,652.43,,0.015,0.015,0.3,0,0.08840759197453951,0.4811006419211227,499.22162436167383
16,209.5,240830000.0,1.7,10512.0,-3.1408e-11,0,820270.0,-1.9429e-14,652.43,,0.016,0.016,0.3,0,0.08840759197453951,0.4811006419211227,499.22162436167383
17,209.5,240830000.0,1.7,10512.0,-3.3587e-11,0,820270.0,-2.1857e-14,652.43,,0.017,0.017,0.3,0,0.08840759197453951,0.4811006419211227,499.22162436167383
18,209.5,240830000.0,1.7,10512.0,-3.5631e-11,0,820270.0,-2.3943e-14,652.43,,0.018,0.018,0.3,0,0.08840759197453951,0.4811006419211227,499.22162436167383
19,209.5,240830000.0,1.7,10512.0,-3.7034e-11,0,820270.0,-2.4401e-14,652.43,,0.019,0.019,0.3,0,0.08840759197453951,0.4811006419211227,499.22162436167383
20,209.5,240830000.0,1.7,10512.0,-3.8437e-11,0,820270.0,-2.4859e-14,652.43,,0.02,0.02,0.3,0,0.08840759197453951,0.4811006419211227,499.22162436167383
21,209.5,240830000.0,1.7,10512.0,-3.984e-11,0,820270.0,-2.5317e-14,652.43,,0.021,0.021,0.3,0,0.08840759197453951,0.4811006419211227,499.22162436167383
22,209.5,240830000.0,1.7,10512.0,-4.1242e-11,0,820270.0,-2.5775e-14,652.43,,0.022,0.022,0.3,0,0.08840759197453951,0.4811006419211227,499.22162436167383
23,209.5,240830000.0,1.7,10512.0,-4.2645e-11,0,820270.0,-2.6233e-14,652.43,,0.023,0.023,0.3,0,0.08840759197453951,0.4811006419211227,499.22162436167383
24,209.5,240830000.0,1.7,10512.0,-4.4048e-11,0,820270.0,-2.6691e-14,652.43,,0.024,0.024,0.3,0,0.08840759197453951,0.4811006419211227,499.22162436167383
25,209.5,240830000.0,1.7,10512.0,-4.545e-11,0,820270.0,-2.7149e-14,652.43,,0.025,0.025,0.3,0,0.08840759197453951,0.4811006419211227,499.22162436167383
26,209.5,240830000.0,1.7,10512.0,-4.6853e-11,0,820270.0,-2.7607e-14,652.43,,0.026,0.026,0.3,0,0.08840759197453951,0.4811006419211227,499.22162436167383
27,209.5,240830000.0,1.7,10512.0,-4.8256e-11,0,820270.0,-2.8065e-14,652.43,,0.027,0.027,0.3,0,0.08840759197453951,0.4811006419211227,499.22162436167383
28,209.5,240830000.0,1.7,10512.0,-4.9659e-11,0,820270.0,-2.8523e-14,652.43,,0.028,0.028,0.3,0,0.08840759197453951,0.4811006419211227,499.22162436167383
29,209.5,240830000.0,1.7,10512.0,-5.1061e-11,0,820270.0,-2.8981e-14,652.43,,0.029,0.029,0.3,0,0.08840759197453951,0.4811006419211227,499.22162436167383
30,209.5,240830000.0,1.7,10512.0,-5.2464e-11,0,820270.0,-2.9439e-14,652.43,,0.03,0.03,0.3,0,0.08840759197453951,0.4811006419211227,499.22162436167383
31,209.5,240830000.0,1.7,10512.0,-5.3867e-11,0,820270.0,-2.9897e-14,652.43,,0.031,0.031,0.3,0,0.08840759197453951,0.4811006419211227,499.22162436167383
32,209.5,240830000.0,1.7,10512.0,-5.5269e-11,0,820270.0,-3.0355e-14,652.43,,0.032,0.032,0.3,0,0.08840759197453951,0.4811006419211227,499.22162436167383
33,209.5,240830000.0,1.7,10512.0,-5.6672e-11,0,820270.0,-3.0813e-14,652.43,,0.033,0.033,0.3,0,0.08840759197453951,0.4811006419211227,499.22162436167383
34,209.5,240830000.0,1.7,10512.0,-5.8075e-11,0,820270.0,-3.1271e-14,652.43,,0.034,0.034,0.3,0,0.08840759197453951,0.4811006419211227,499.22162436167383
35,209.5,240830000.0,1.7,10512.0,-5.9478e-11,0,820270.0,-3.1729e-14,652.43,,0.035,0.035,0.3,0,0.08840759197453951,0.4811006419211227,499.22162436167383
36,209.5,240830000.0,1.7,10512.0,-5.9687e-11,0,820270.0,-3.2485e-14,652.43,,0.036,0.036,0.3,0,0.08840759197453951,0.4811006419211227,499.22162436167383
37,209.5,240830000.0,1.7,10512.0,-5.829e-11,0,820270.0,-3.3419e-14,652.43,,0.037,0.037,0.3,0,0.08840759197453951,0.4811006419211227,499.22162436167383
38,209.5,240830000.0,1.7,10512.0,-5.6894e-11,0,820270.0,-3.4353e-14,652.43,,0.038,0.038,0.3,0,0.08840759197453951,0.4811006419211227,499.22162436167383
39,209.5,240830000.0,1.7,10512.0,-5.5498e-11,0,820270.0,-3.5287e-14,652.43,,0.039,0.039,0.3,0,0.08840759197453951,0.4811006419211227,499.22162436167383
40,209.5,240830000.0,1.7,10512.0,-5.4101e-11,0,820270.0,-3.6221e-14,652.43,,0.04,0.04,0.3,0,0.08840759197453951,0.4811006419211227,499.22162436167383
41,209.5,240830000.0,1.7,10512.0,-5.2705e-11,0,820270.0,-3.7155e-14,652.43,,0.041,0.041,0.3,0,0.08840759197453951,0.4811006419211227,499.22162436167383
42,209.5,240830000.0,1.7,10512.0,-5.1309e-11,0,820270.0,-3.8089e-14,652.43,,0.042,0.042,0.3,0,0.08840759197453951,0.4811006419211227,499.22162436167383
43,209.5,240830000.0,1.7,10512.0,-4.9912e-11,0,820270.0,-3.9023e-14,652.43,,0.043,0.043,0.3,0,0.08840759197453951,0.4811006419211227,499.22162436167383
44,209.5,240830000.0,1.7,10512.0,-4.8516e-11,0,820270.0,-3.9957e-14,652.43,,0.044,0.044,0.3,0,0.08840759197453951,0.4811006419211227,499.22162436167383
45,209.5,240830000.0,1.7,10512.0,-4.712e-11,0,820270.0,-4.0891e-14,652.43,,0.045,0.045,0.3,0,0.08840759197453951,0.4811006419211227,499.22162436167383
46,209.5,240830000.0,1.7,10512.0,-4.5723e-11,0,820270.0,-4.1825e-14,652.43,,0.046,0.046,0.3,0,0.08840759197453951,0.4811006419211227,499.22162436167383
47,209.5,240830000.0,1.7,10512.0,-4.4327e-11,0,820270.0,-4.2759e-14,652.43,,0.047,0.047,0.3,0,0.08840759197453951,0.4811006419211227,499.22162436167383
48,209.5,240830000.0,1.7,10512.0,-4.293e-11,0,820270.0,-4.3693e-14,652.43,,0.048,0.048,0.3,0,0.08840759197453951,0.4811006419211227,499.22162436167383
49,209.5,240830000.0,1.7,10512.0,-4.1534e-11,0,820270.0,-4.4627e-14,652.43,,0.049,0.049,0.3,0,0.08840759197453951,0.4811006419211227,499.22162436167383
50,209.5,240830000.0,1.7,10512.0,-4.0138e-11,0,820270.0,-4.5561e-14,652.43,,0.05,0.05,0.3,0,0.08840759197453951,0.4811006419211227,499.22162436167383
51,209.5,240830000.0,1.7,10512.0,-3.8741e-11,0,820270.0,-4.6495e-14,652.43,,0.051,0.051,0.3,0,0.08840759197453951,0.4811006419211227,499.22162436167383
52,209.5,240830000.0,1.7,10512.0,-3.7345e-11,0,820270.0,-4.7429e-14,652.43,,0.052,0.052,0.3,0,0.08840759197453951,0.4811006419211227,499.22162436167383
53,209.5,240830000.0,1.7,10512.0,-3.5949e-11,0,820270.0,-4.8363e-14,652.43,,0.053,0.053,0.3,0,0.08840759197453951,0.4811006419211227,499.22162436167383
54,209.5,240830000.0,1.7,10512.0,-3.4767e-11,0,820270.0,-4.823e-14,652.43,,0.054,0.054,0.3,0,0.08840759197453951,0.4811006419211227,499.22162436167383
55,209.5,240830000.0,1.7,10512.0,-3.3636e-11,0,820270.0,-4.7837e-14,652.43,,0.055,0.055,0.3,0,0.08840759197453951,0.4811006419211227,499.22162436167383
56,209.5,240830000.0,1.7,10512.0,-3.2506e-11,0,820270.0,-4.7445e-14,652.43,,0.056,0.056,0.3,0,0.08840759197453951,0.4811006419211227,499.22162436167383
57,209.5,240830000.0,1.7,10512.0,-3.1376e-11,0,820270.0,-4.7052e-14,652.43,,0.057,0.057,0.3,0,0.08840759197453951,0.4811006419211227,499.22162436167383
58,209.5,240830000.0,1.7,10512.0,-3.0246e-11,0,820270.0,-4.666e-14,652.43,,0.058,0.058,0.3,0,0.08840759197453951,0.4811006419211227,499.22162436167383
59,209.5,240830000.0,1.7,10512.0,-2.9116e-11,0,820270.0,-4.6267e-14,652.43,,0.059,0.059,0.3,0,0.08840759197453951,0.4811006419211227,499.22162436167383
60,209.5,240830000.0,1.7,10512.0,-2.7985e-11,0,820270.0,-4.5875e-14,652.43,,0.06,0.06,0.3,0,0.08840759197453951,0.4811006419211227,499.22162436167383
61,209.5,240830000.0,1.7,10512.0,-2.6855e-11,0,820270.0,-4.5483e-14,652.43,,0.061,0.061,0.3,0,0.08840759197453951,0.4811006419211227,499.22162436167383
62,209.5,240830000.0,1.7,10512.0,-2.5725e-11,0,820270.0,-4.509e-14,652.43,,0.062,0.062,0.3,0,0.08840759197453951,0.4811006419211227,499.22162436167383
63,209.5,240830000.0,1.7,10512.0,-2.4595e-11,0,820270.0,-4.4698e-14,652.43,,0.063,0.063,0.3,0,0.08840759197453951,0.4811006419211227,499.22162436167383
64,209.5,240830000.0,1.7,10512.0,-2.3465e-11,0,820270.0,-4.4305e-14,652.43,,0.064,0.064,0.3,0,0.08840759197453951,0.4811006419211227,499.22162436167383
65,209.5,240830000.0,1.7,10512.0,-2.2334e-11,0,820270.0,-4.3913e-14,652.43,,0.065,0.065,0.3,0,0.08840759197453951,0.4811006419211227,499.22162436167383
66,209.5,240830000.0,1.7,10512.0,-2.1204e-11,0,820270.0,-4.352e-14,652.43,,0.066,0.066,0.3,0,0.08840759197453951,0.4811006419211227,499.22162436167383
67,209.5,240830000.0,1.7,10512.0,-2.0074e-11,0,820270.0,-4.3128e-14,652.43,,0.067,0.067,0.3,0,0.08840759197453951,0.4811006419211227,499.22162436167383
68,209.5,240830000.0,1.7,10512.0,-1.8944e-11,0,820270.0,-4.2735e-14,652.43,,0.068,0.068,0.3,0,0.08840759197453951,0.4811006419211227,499.22162436167383
69,209.5,240830000.0,1.7,10512.0,-1.765e-11,0,820270.0,-4.2255e-14,652.43,,0.069,0.069,0.3,0,0.08840759197453951,0.4811006419211227,499.22162436167383
70,209.5,240830000.0,1.7,10512.0,-1.4237e-11,0,820270.0,-4.0635e-14,652.43,,0.07,0.07,0.3,0,0.08840759197453951,0.4811006419211227,499.22162436167383
71,209.5,240830000.0,1.7,10512.0,-1.3069e-11,0,820270.0,-4.1512e-14,652.43,,0.071,0.071,0.3,0,0.08840759197453951,0.4811006419211227,499.22162436167383
72,209.5,240830000.0,1.7,10512.0,-1.2308e-11,0,820270.0,-4.3055e-14,652.43,,0.072,0.072,0.3,0,0.08840759197453951,0.4811006419211227,499.22162436167383
73,209.5,240830000.0,1.7,10512.0,-1.0875e-11,0,820270.0,-4.4158e-14,652.43,,0.073,0.073,0.3,0,0.08840759197453951,0.4811006419211227,499.22162436167383
74,209.5,240830000.0,1.7,10512.0,-9.4421e-12,0,820270.0,-4.5261e-14,652.43,,0.074,0.074,0.3,0,0.08840759197453951,0.4811006419211227,499.22162436167383
75,209.5,240830000.0,1.7,10512.0,-8.0089e-12,0,820270.0,-4.6363e-14,652.43,,0.075,0.075,0.3,0,0.08840759197453951,0.4811006419211227,499.22162436167383
76,209.5,240830000.0,1.7,10512.0,-6.5758e-12,0,820270.0,-4.7466e-14,652.43,,0.076,0.076,0.3,0,0.08840759197453951,0.4811006419211227,499.22162436167383
77,209.5,240830000.0,1.7,10512.0,-5.1427e-12,0,820270.0,-4.8569e-14,652.43,,0.077,0.077,0.3,0,0.08840759197453951,0.4811006419211227,499.22162436167383
78,209.5,240830000.0,1.7,10512.0,-3.7096e-12,0,820270.0,-4.9671e-14,652.43,,0.078,0.078,0.3,0,0.08840759197453951,0.4811006419211227,499.22162436167383
79,209.5,240830000.0,1.7,10512.0,-2.2765e-12,0,820270.0,-5.0774e-14,652.43,,0.079,0.079,0.3,0,0.08840759197453951,0.4811006419211227,499.22162436167383
80,209.5,240830000.0,1.7,10512.0,-8.4335e-13,0,820270.0,-5.1877e-14,652.43,,0.08,0.08,0.3,0,0.08840759197453951,0.4811006419211227,499.22162436167383
81,209.5,240830000.0,1.7,10512.0,5.8977e-13,0,820270.0,-5.2979e-14,652.43,,0.081,0.081,0.3,0,0.08840759197453951,0.4811006419211227,499.22162436167383
82,209.5,240830000.0,1.7,10512.0,2.0229e-12,0,820270.0,-5.4082e-14,652.43,,0.082,0.082,0.3,0,0.08840759197453951,0.4811006419211227,499.22162436167383
