,Index,pressure,density,temperature,soundspeed,Mach,Z,g,A
0,0,0.1,0.08791364189406095,0.9310901318382425,3.6218047427388953,2.1095123014190293,0.9774207589596436,0.9932789646203113,2.901807207863826
1,1,0.109090909090909,0.09586138216696058,0.9333206490630508,3.6194313897680486,2.0694602662815202,0.9755365684129895,0.9915493315287651,2.7145059287231215
2,2,0.1181818181818181,0.10382025596075292,0.9353832926374948,3.616746927446493,2.0320895078329158,0.9736626646465959,0.9898234895119062,2.554399802729586
3,3,0.1272727272727272,0.11179155220956054,0.9373028562224333,3.6137976415387927,1.9970120049132427,0.9717979476845919,0.9881003813733644,2.415897085469879
4,4,0.1363636363636363,0.11977638688477166,0.9390990142909226,3.610620055092045,1.9639180823392146,0.9699414849571403,0.9863791293384754,2.2948566108544437
5,5,0.1454545454545454,0.1277757392187085,0.9407876423703496,3.607243477515829,1.932556489770102,0.9680924764318972,0.9846589950157314,2.188143830366494
6,6,0.1545454545454545,0.13579047864222335,0.9423817371394947,3.6036917747578023,1.902720453192458,0.966250228730373,0.9829393503079459,2.093340990627385
7,7,0.1636363636363636,0.14382138522055762,0.9438920736730813,3.5999846293979783,1.874237667155553,0.9644141355214192,0.9812196558006442,2.0085523075259597
8,8,0.1727272727272727,0.15186916542895634,0.9453276851194143,3.596138457195273,1.8469629602415503,0.962583662405489,0.979499444391032,1.9322696171998175
9,9,0.1818181818181818,0.15993446451876617,0.9466962194564199,3.5921670865056874,1.8207728183949063,0.9607583350790863,0.9777783086741745,1.8632776330179992
10,10,0.1909090909090909,0.16801787634357512,0.9480042093014169,3.5880822704507422,1.7955612272895376,0.9589377299394002,0.9760558910770991,1.8005857948710877
11,11,0.2,0.1761199512625305,0.9492572790330406,3.5838940788365456,1.7712364690987887,0.9571214665340215,0.9743318760384797,1.7433783724529597
12,12,0.209090909090909,0.18424120256695112,0.9504603059354746,3.579611202118976,1.7477186216333631,0.9553092014262038,0.9726059837352412,1.690977348995655
13,13,0.2181818181818181,0.19238211175807476,0.9516175470976888,3.5752411900356273,1.7249375823085953,0.9535006231604638,0.9708779649956689,1.642814413712635
14,14,0.2272727272727272,0.20054313292046852,0.9527327404486757,3.5707906410245682,1.7028314897210992,0.9516954480936923,0.9691475971342708,1.5984095513060932
15,15,0.2363636363636363,0.20872469637597743,0.9538091860096118,3.566265354098591,1.6813454502525924,0.9498934169144361,0.9674146805110575,1.5573544797903824
16,16,0.2454545454545454,0.21692721175967147,0.9548498118382952,3.5616704517430264,1.6604305013639693,0.9480942917147852,0.9656790356662248,1.5192996992978354
17,17,0.2545454545454545,0.22515107062731277,0.9558572280024652,3.557010480210462,1.6400427604901733,0.9462978535099953,0.9639405009162829,1.4839442634005662
18,18,0.2636363636363636,0.23339664867995213,0.9568337710996756,3.552289492010764,1.62014272087999,0.9445039001239338,0.962198930323573,1.4510276263164386
19,19,0.2727272727272727,0.2416643076732639,0.9577815412442906,3.547511114248682,1.6006946648157698,0.9427122443757078,0.9604541919703883,1.4203230894815588
20,20,0.2818181818181818,0.24995439706544353,0.958702433001764,3.5426786056177058,1.5816661713692837,0.9409227125160323,0.9587061664834806,1.39163249227541
