,Density,Energy,Mach,Momentum:0,Momentum:1,Momentum:2,Pressure,Pressure_Coefficient,Temperature,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,G,Z,s
467,124.79,37346000.0,1.2679,7195.8,-1887.0,0,710880.0,-0.48426,646.3,1,0.467,0.467,0.3,0,0.11344800537496258,0.48666738953940303,507.6149043123545
468,124.36,37218000.0,1.2666,7182.8,-1896.7,0,709950.0,-0.48836,646.26,1,0.468,0.468,0.3,0,0.11704105065467474,0.48767950487482103,507.6149043123545
469,123.93,37089000.0,1.2653,7169.7,-1906.5,0,709020.0,-0.49247,646.23,1,0.469,0.469,0.3,0,0.12111023405308863,0.48878242639146396,507.6149043123545
470,123.54,36969000.0,1.2641,7157.5,-1915.5,0,708150.0,-0.49631,646.19,1,0.47,0.47,0.3,0,0.12427891284260872,0.4896970033066289,507.6149043123545
471,123.31,36902000.0,1.2635,7150.6,-1920.7,0,707650.0,-0.49856,646.17,1,0.471,0.471,0.3,0,0.126238080653034,0.4902492654827212,507.6149043123545
472,123.08,36830000.0,1.2629,7143.3,-1926.2,0,707110.0,-0.50095,646.15,1,0.472,0.472,0.3,0,0.12842204864652562,0.49085928341337914,507.6149043123545
473,122.82,36752000.0,1.2622,7135.3,-1932.1,0,706520.0,-0.50353,646.13,1,0.473,0.473,0.3,0,0.1308846078144521,0.49154124028705504,507.6149043123545
474,122.56,36674000.0,1.2614,7127.3,-1938.0,0,705940.0,-0.50611,646.11,1,0.474,0.474,0.3,0,0.13327307956141599,0.492206581990969,507.6149043123545
475,122.3,36596000.0,1.2607,7119.4,-1944.0,0,705360.0,-0.50868,646.08,1,0.475,0.475,0.3,0,0.13516486215580892,0.49277801565967005,507.6149043123545
476,122.04,36518000.0,1.26,7111.4,-1949.9,0,704780.0,-0.51126,646.06,1,0.476,0.476,0.3,0,0.13752702347354817,0.49344010787005466,507.6149043123545
477,121.89,36472000.0,1.2596,7106.7,-1953.4,0,704430.0,-0.51282,646.05,1,0.477,0.477,0.3,0,0.13904349337312605,0.4938576745435521,507.6149043123545
478,121.75,36428000.0,1.2592,7102.2,-1956.8,0,704090.0,-0.51429,646.03,1,0.478,0.478,0.3,0,0.1400239967435316,0.49416882265764905,507.6149043123545
479,121.6,36385000.0,1.2589,7097.8,-1960.1,0,703760.0,-0.51575,646.02,1,0.479,0.479,0.3,0,0.14141759718112135,0.4945561969254495,507.6149043123545
480,121.46,36342000.0,1.2585,7093.3,-1963.4,0,703430.0,-0.51722,646.01,1,0.48,0.48,0.3,0,0.14280577942616968,0.4949429267888923,507.6149043123545
481,121.31,36295000.0,1.2581,7088.6,-1966.9,0,703080.0,-0.51878,645.99,1,0.481,0.481,0.3,0,0.1438340646874825,0.4952674273423616,507.6149043123545
482,121.14,36244000.0,1.2576,7083.4,-1970.8,0,702690.0,-0.5205,645.98,1,0.482,0.482,0.3,0,0.14554797900985872,0.4957395227197129,507.6149043123545
483,121.03,36212000.0,1.2574,7080.1,-1973.2,0,702450.0,-0.52158,645.97,1,0.483,0.483,0.3,0,0.14642070820202724,0.4959949336462788,507.6149043123545
484,120.95,36188000.0,1.2572,7077.6,-1975.1,0,702260.0,-0.52243,645.96,1,0.484,0.484,0.3,0,0.14701414417234204,0.4961782353235348,507.6149043123545
485,120.87,36163000.0,1.257,7075.0,-1977.0,0,702060.0,-0.52327,645.95,1,0.485,0.485,0.3,0,0.14766222396589102,0.4963758017159624,507.6149043123545
486,120.77,36134000.0,1.2567,7072.1,-1979.2,0,701840.0,-0.52425,645.95,1,0.486,0.486,0.3,0,0.14887853892181746,0.496691554202469,507.6149043123545
487,120.68,36105000.0,1.2565,7069.1,-1981.4,0,701620.0,-0.52525,645.94,1,0.487,0.487,0.3,0,0.14963357053963433,0.4969173835632935,507.6149043123545
488,120.58,36076000.0,1.2562,7066.1,-1983.7,0,701390.0,-0.52626,645.93,1,0.488,0.488,0.3,0,0.15044215343662715,0.49715734957421887,507.6149043123545
489,120.51,36054000.0,1.2561,7063.9,-1985.3,0,701230.0,-0.52698,645.92,1,0.489,0.489,0.3,0,0.1508652740915576,0.4972970166769921,507.6149043123545
490,120.46,36039000.0,1.2559,7062.4,-1986.4,0,701110.0,-0.52749,645.92,1,0.49,0.49,0.3,0,0.15152298790167007,0.49746857670953326,507.6149043123545
491,120.4,36023000.0,1.2558,7060.7,-1987.6,0,700980.0,-0.52807,645.91,1,0.491,0.491,0.3,0,0.15178096683857156,0.4975652564557519,507.6149043123545
492,120.35,36006000.0,1.2557,7059.0,-1988.9,0,700850.0,-0.52864,645.91,1,0.492,0.492,0.3,0,0.15249150326526628,0.49775088089120145,507.6149043123545
493,120.29,35990000.0,1.2555,7057.4,-1990.1,0,700720.0,-0.5292,645.9,1,0.493,0.493,0.3,0,0.15274905289712015,0.4978474968261847,507.6149043123545
494,120.24,35974000.0,1.2554,7055.8,-1991.3,0,700600.0,-0.52974,645.9,1,0.494,0.494,0.3,0,0.1534031072288482,0.49801862902086236,507.6149043123545
495,120.19,35959000.0,1.2553,7054.3,-1992.4,0,700490.0,-0.53025,645.89,1,0.495,0.495,0.3,0,0.15355141348297563,0.4980866836159942,507.6149043123545
496,120.16,35950000.0,1.2552,7053.4,-1993.0,0,700420.0,-0.53056,645.89,1,0.496,0.496,0.3,0,0.15393221643430366,0.4981864235996766,507.6149043123545
497,120.13,35942000.0,1.2552,7052.5,-1993.7,0,700350.0,-0.53086,645.89,1,0.497,0.497,0.3,0,0.15431255594066962,0.49828611204847884,507.6149043123545
498,120.11,35933000.0,1.2551,7051.6,-1994.3,0,700280.0,-0.53117,645.88,1,0.498,0.498,0.3,0,0.15424353633806187,0.49829719343175094,507.6149043123545
499,120.07,35923000.0,1.255,7050.6,-1995.0,0,700200.0,-0.53151,645.88,1,0.499,0.499,0.3,0,0.15467783399938828,0.4984110743375776,507.6149043123545
500,120.04,35912000.0,1.2549,7049.5,-1995.8,0,700120.0,-0.53188,645.88,1,0.5,0.5,0.3,0,0.1551115287134971,0.4985248881729837,507.6149043123545
501,120.01,35903000.0,1.2549,7048.6,-1996.5,0,700050.0,-0.53219,645.88,1,0.501,0.501,0.3,0,0.15549051821485604,0.49862442037106924,507.6149043123545
502,119.99,35898000.0,1.2548,7048.1,-1996.9,0,700010.0,-0.53237,645.87,1,0.502,0.502,0.3,0,0.1552596593805332,0.49859289899653614,507.6149043123545
503,119.97,35893000.0,1.2548,7047.6,-1997.3,0,699970.0,-0.53255,645.87,1,0.503,0.503,0.3,0,0.15547622534485606,0.49864977117688025,507.6149043123545
504,119.96,35887000.0,1.2547,7047.0,-1997.7,0,699920.0,-0.53274,645.87,1,0.504,0.504,0.3,0,0.1557467217470454,0.49872083791512956,507.6149043123545
505,119.94,35882000.0,1.2547,7046.4,-1998.1,0,699880.0,-0.53294,645.87,1,0.505,0.505,0.3,0,0.15596295026368656,0.49877767253733474,507.6149043123545
506,119.92,35876000.0,1.2546,7045.8,-1998.5,0,699840.0,-0.53313,645.87,1,0.506,0.506,0.3,0,0.15617902911981996,0.498834490495466,507.6149043123545
507,119.9,35871000.0,1.2546,7045.3,-1998.9,0,699790.0,-0.53332,645.87,1,0.507,0.507,0.3,0,0.15644891752555257,0.4989054895358591,507.6149043123545
508,119.89,35866000.0,1.2546,7044.8,-1999.2,0,699760.0,-0.53347,645.86,1,0.508,0.508,0.3,0,0.15616501235450087,0.49885986531313453,507.6149043123545
509,119.88,35863000.0,1.2545,7044.6,-1999.4,0,699740.0,-0.53357,645.86,1,0.509,0.509,0.3,0,0.15627302392197473,0.49888826949624576,507.6149043123545
510,119.87,35860000.0,1.2545,7044.3,-1999.6,0,699710.0,-0.53367,645.86,1,0.51,0.51,0.3,0,0.15643497121967953,0.4989308679717265,507.6149043123545
511,119.86,35858000.0,1.2545,7044.0,-1999.8,0,699690.0,-0.53377,645.86,1,0.511,0.511,0.3,0,0.15654288941785033,0.4989592617591002,507.6149043123545
512,119.85,35855000.0,1.2545,7043.7,-2000.0,0,699670.0,-0.53387,645.86,1,0.512,0.512,0.3,0,0.15665077031064,0.49898765139198553,507.6149043123545
513,119.84,35852000.0,1.2544,7043.4,-2000.2,0,699650.0,-0.53398,645.86,1,0.513,0.513,0.3,0,0.15675861392227097,0.4990160368725527,507.6149043123545
514,119.82,35847000.0,1.2544,7043.0,-2000.5,0,699610.0,-0.53412,645.86,1,0.514,0.514,0.3,0,0.15697418939855778,0.4990727953854127,507.6149043123545
515,119.81,35844000.0,1.2544,7042.7,-2000.7,0,699590.0,-0.53424,645.86,1,0.515,0.515,0.3,0,0.1570819213115141,0.499101168422047,507.6149043123545
516,119.8,35841000.0,1.2544,7042.4,-2000.9,0,699570.0,-0.53433,645.86,1,0.516,0.516,0.3,0,0.15718961603977066,0.49912953731503085,507.6149043123545
517,119.8,35839000.0,1.2544,7042.2,-2001.0,0,699550.0,-0.53441,645.86,1,0.517,0.517,0.3,0,0.15729727360738954,0.49915790206652744,507.6149043123545
518,119.79,35837000.0,1.2543,7042.1,-2001.2,0,699530.0,-0.53447,645.86,1,0.518,0.518,0.3,0,0.1574048940384879,0.49918626267870614,507.6149043123545
519,119.78,35835000.0,1.2543,7041.9,-2001.3,0,699520.0,-0.53454,645.85,1,0.519,0.519,0.3,0,0.1570143598875553,0.49911238336006136,507.6149043123545
520,119.78,35834000.0,1.2543,7041.8,-2001.4,0,699510.0,-0.5346,645.85,1,0.52,0.52,0.3,0,0.15706823518649293,0.49912657008105854,507.6149043123545
521,119.77,35832000.0,1.2543,7041.6,-2001.5,0,699490.0,-0.53466,645.85,1,0.521,0.521,0.3,0,0.15717595788134797,0.49915494041524877,507.6149043123545
522,119.77,35830000.0,1.2543,7041.4,-2001.6,0,699480.0,-0.53473,645.85,1,0.522,0.522,0.3,0,0.15722980528328745,0.49916912402898406,507.6149043123545
523,119.76,35828000.0,1.2543,7041.2,-2001.7,0,699460.0,-0.53479,645.85,1,0.523,0.523,0.3,0,0.15733747221129335,0.4991974881510859,507.6149043123545
