,Density,Energy,Mach,Momentum:0,Momentum:1,Momentum:2,Pressure,Pressure_Coefficient,Temperature,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,G,Z,s
0,209.5,63079000.0,1.7,9729.0,1.6681e-10,0,820270.0,-4.942e-13,652.64,,0.0,0.0,0.3,0,0.32869970180803176,0.3311753550277774,507.6013437941376
1,209.5,63079000.0,1.7,9729.0,1.815e-10,0,820270.0,-4.8389e-13,652.64,,0.001,0.001,0.3,0,0.32869970180803176,0.3311753550277774,507.6013437941376
2,209.5,63079000.0,1.7,9729.0,1.962e-10,0,820270.0,-4.7357e-13,652.64,,0.002,0.002,0.3,0,0.32869970180803176,0.3311753550277774,507.6013437941376
3,209.5,63079000.0,1.7,9729.0,2.1089e-10,0,820270.0,-4.6326e-13,652.64,,0.003,0.003,0.3,0,0.32869970180803176,0.3311753550277774,507.6013437941376
4,209.5,63079000.0,1.7,9729.0,2.2558e-10,0,820270.0,-4.5294e-13,652.64,,0.004,0.004,0.3,0,0.32869970180803176,0.3311753550277774,507.6013437941376
5,209.5,63079000.0,1.7,9729.0,2.4027e-10,0,820270.0,-4.4262e-13,652.64,,0.005,0.005,0.3,0,0.32869970180803176,0.3311753550277774,507.6013437941376
6,209.5,63079000.0,1.7,9729.0,2.5496e-10,0,820270.0,-4.3231e-13,652.64,,0.006,0.006,0.3,0,0.32869970180803176,0.3311753550277774,507.6013437941376
7,209.5,63079000.0,1.7,9729.0,2.6966e-10,0,820270.0,-4.2199e-13,652.64,,0.007,0.007,0.3,0,0.32869970180803176,0.3311753550277774,507.6013437941376
8,209.5,63079000.0,1.7,9729.0,2.8435e-10,0,820270.0,-4.1168e-13,652.64,,0.008,0.008,0.3,0,0.32869970180803176,0.3311753550277774,507.6013437941376
9,209.5,63079000.0,1.7,9729.0,2.9904e-10,0,820270.0,-4.0136e-13,652.64,,0.009,0.009,0.3,0,0.32869970180803176,0.3311753550277774,507.6013437941376
10,209.5,63079000.0,1.7,9729.0,3.1373e-10,0,820270.0,-3.9104e-13,652.64,,0.01,0.01,0.3,0,0.32869970180803176,0.3311753550277774,507.6013437941376
11,209.5,63079000.0,1.7,9729.0,3.2842e-10,0,820270.0,-3.8073e-13,652.64,,0.011,0.011,0.3,0,0.32869970180803176,0.3311753550277774,507.6013437941376
12,209.5,63079000.0,1.7,9729.0,3.4312e-10,0,820270.0,-3.7041e-13,652.64,,0.012,0.012,0.3,0,0.32869970180803176,0.3311753550277774,507.6013437941376
13,209.5,63079000.0,1.7,9729.0,3.5781e-10,0,820270.0,-3.601e-13,652.64,,0.013,0.013,0.3,0,0.32869970180803176,0.3311753550277774,507.6013437941376
14,209.5,63079000.0,1.7,9729.0,3.725e-10,0,820270.0,-3.4978e-13,652.64,,0.014,0.014,0.3,0,0.32869970180803176,0.3311753550277774,507.6013437941376
15,209.5,63079000.0,1.7,9729.0,3.8719e-10,0,820270.0,-3.3946e-13,652.64,,0.015,0.015,0.3,0,0.32869970180803176,0.3311753550277774,507.6013437941376
16,209.5,63079000.0,1.7,9729.0,4.0188e-10,0,820270.0,-3.2915e-13,652.64,,0.016,0.016,0.3,0,0.32869970180803176,0.3311753550277774,507.6013437941376
17,209.5,63079000.0,1.7,9729.0,4.1658e-10,0,820270.0,-3.1883e-13,652.64,,0.017,0.017,0.3,0,0.32869970180803176,0.3311753550277774,507.6013437941376
18,209.5,63079000.0,1.7,9729.0,4.303e-10,0,820270.0,-3.0623e-13,652.64,,0.018,0.018,0.3,0,0.32869970180803176,0.3311753550277774,507.6013437941376
19,209.5,63079000.0,1.7,9729.0,4.3986e-10,0,820270.0,-2.8374e-13,652.64,,0.019,0.019,0.3,0,0.32869970180803176,0.3311753550277774,507.6013437941376
20,209.5,63079000.0,1.7,9729.0,4.4943e-10,0,820270.0,-2.6125e-13,652.64,,0.02,0.02,0.3,0,0.32869970180803176,0.3311753550277774,507.6013437941376
