,Density,Energy,Mach,Momentum:0,Momentum:1,Momentum:2,Pressure,Pressure_Coefficient,Temperature,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,G,Z,s
0,209.5,63078000.0,1.7,9729.0,-0.0023529,0,820270.0,-6.2874e-06,652.64,1,0.0,0.0,0.3,0,0.32869970180803176,0.3311753550277774,507.6644087649386
1,209.5,63078000.0,1.7,9729.0,-0.0025545,0,820270.0,-6.5178e-06,652.64,1,0.001,0.001,0.3,0,0.32869970180803176,0.3311753550277774,507.6644087649386
2,209.5,63078000.0,1.7,9729.0,-0.0027561,0,820270.0,-6.7482e-06,652.64,1,0.002,0.002,0.3,0,0.32869970180803176,0.3311753550277774,507.6644087649386
3,209.5,63078000.0,1.7,9729.0,-0.0029577,0,820270.0,-6.9786e-06,652.64,1,0.003,0.003,0.3,0,0.32869970180803176,0.3311753550277774,507.6644087649386
4,209.5,63078000.0,1.7,9729.0,-0.0031593,0,820270.0,-7.209e-06,652.64,1,0.004,0.004,0.3,0,0.32869970180803176,0.3311753550277774,507.6644087649386
5,209.5,63078000.0,1.7,9729.0,-0.0033608,0,820270.0,-7.4394e-06,652.64,1,0.005,0.005,0.3,0,0.32869970180803176,0.3311753550277774,507.6644087649386
6,209.5,63078000.0,1.7,9729.0,-0.0035624,0,820270.0,-7.6698e-06,652.64,1,0.006,0.006,0.3,0,0.32869970180803176,0.3311753550277774,507.6644087649386
7,209.5,63078000.0,1.7,9729.0,-0.003764,0,820270.0,-7.9003e-06,652.64,1,0.007,0.007,0.3,0,0.32869970180803176,0.3311753550277774,507.6644087649386
8,209.5,63078000.0,1.7,9729.0,-0.0039656,0,820270.0,-8.1307e-06,652.64,1,0.008,0.008,0.3,0,0.32869970180803176,0.3311753550277774,507.6644087649386
9,209.5,63078000.0,1.7,9729.0,-0.0041672,0,820270.0,-8.3611e-06,652.64,1,0.009,0.009,0.3,0,0.32869970180803176,0.3311753550277774,507.6644087649386
10,209.5,63078000.0,1.7,9729.0,-0.0043688,0,820270.0,-8.5915e-06,652.64,1,0.01,0.01,0.3,0,0.32869970180803176,0.3311753550277774,507.6644087649386
11,209.5,63078000.0,1.7,9729.0,-0.0045704,0,820270.0,-8.8219e-06,652.64,1,0.011,0.011,0.3,0,0.32869970180803176,0.3311753550277774,507.6644087649386
12,209.5,63078000.0,1.7,9729.0,-0.0047719,0,820270.0,-9.0523e-06,652.64,1,0.012,0.012,0.3,0,0.32869970180803176,0.3311753550277774,507.6644087649386
13,209.5,63078000.0,1.7,9729.0,-0.0049735,0,820270.0,-9.2827e-06,652.64,1,0.013,0.013,0.3,0,0.32869970180803176,0.3311753550277774,507.6644087649386
14,209.5,63078000.0,1.7,9729.0,-0.0051751,0,820270.0,-9.5132e-06,652.64,1,0.014,0.014,0.3,0,0.32869970180803176,0.3311753550277774,507.6644087649386
15,209.5,63078000.0,1.7,9729.0,-0.0053767,0,820270.0,-9.7436e-06,652.64,1,0.015,0.015,0.3,0,0.32869970180803176,0.3311753550277774,507.6644087649386
16,209.5,63078000.0,1.7,9729.0,-0.0055783,0,820270.0,-9.974e-06,652.64,1,0.016,0.016,0.3,0,0.32869970180803176,0.3311753550277774,507.6644087649386
17,209.5,63078000.0,1.7,9729.0,-0.0057799,0,820270.0,-1.0204e-05,652.64,1,0.017,0.017,0.3,0,0.32869970180803176,0.3311753550277774,507.6644087649386
18,209.5,63078000.0,1.7,9729.0,-0.0060232,0,820270.0,-1.0486e-05,652.64,1,0.018,0.018,0.3,0,0.32869970180803176,0.3311753550277774,507.6644087649386
19,209.5,63078000.0,1.7,9729.0,-0.0063476,0,820270.0,-1.0866e-05,652.64,1,0.019,0.019,0.3,0,0.32869970180803176,0.3311753550277774,507.6644087649386
20,209.5,63078000.0,1.7,9728.9,-0.006672,0,820270.0,-1.1246e-05,652.64,1,0.02,0.02,0.3,0,0.32869970180803176,0.3311753550277774,507.6644087649386
21,209.5,63078000.0,1.7,9728.9,-0.0069964,0,820270.0,-1.1627e-05,652.64,1,0.021,0.021,0.3,0,0.32869970180803176,0.3311753550277774,507.6644087649386
22,209.5,63078000.0,1.7,9728.9,-0.0073208,0,820270.0,-1.2007e-05,652.64,1,0.022,0.022,0.3,0,0.32869970180803176,0.3311753550277774,507.6644087649386
23,209.5,63078000.0,1.7,9728.9,-0.0076452,0,820270.0,-1.2388e-05,652.64,1,0.023,0.023,0.3,0,0.32869970180803176,0.3311753550277774,507.6644087649386
24,209.5,63078000.0,1.7,9728.9,-0.0079696,0,820270.0,-1.2768e-05,652.64,1,0.024,0.024,0.3,0,0.32869970180803176,0.3311753550277774,507.6644087649386
25,209.5,63078000.0,1.7,9728.9,-0.008294,0,820270.0,-1.3148e-05,652.64,1,0.025,0.025,0.3,0,0.32869970180803176,0.3311753550277774,507.6644087649386
26,209.5,63078000.0,1.7,9728.9,-0.0086184,0,820270.0,-1.3529e-05,652.64,1,0.026,0.026,0.3,0,0.32869970180803176,0.3311753550277774,507.6644087649386
27,209.5,63078000.0,1.7,9728.9,-0.0089428,0,820270.0,-1.3909e-05,652.64,1,0.027,0.027,0.3,0,0.32869970180803176,0.3311753550277774,507.6644087649386
28,209.5,63078000.0,1.7,9728.9,-0.0092672,0,820270.0,-1.4289e-05,652.64,1,0.028,0.028,0.3,0,0.32869970180803176,0.3311753550277774,507.6644087649386
29,209.5,63078000.0,1.7,9728.9,-0.0095916,0,820270.0,-1.467e-05,652.64,1,0.029,0.029,0.3,0,0.32869970180803176,0.3311753550277774,507.6644087649386
30,209.5,63078000.0,1.7,9728.9,-0.009916,0,820270.0,-1.505e-05,652.64,1,0.03,0.03,0.3,0,0.32869970180803176,0.3311753550277774,507.6644087649386
31,209.5,63078000.0,1.7,9728.9,-0.01024,0,820270.0,-1.5431e-05,652.64,1,0.031,0.031,0.3,0,0.32869970180803176,0.3311753550277774,507.6644087649386
32,209.5,63078000.0,1.7,9728.9,-0.010565,0,820270.0,-1.5811e-05,652.64,1,0.032,0.032,0.3,0,0.32869970180803176,0.3311753550277774,507.6644087649386
33,209.5,63077000.0,1.7,9728.9,-0.010889,0,820270.0,-1.6191e-05,652.64,1,0.033,0.033,0.3,0,0.32869970180803176,0.3311753550277774,507.6644087649386
34,209.49,63077000.0,1.7,9728.9,-0.011214,0,820270.0,-1.6572e-05,652.64,1,0.034,0.034,0.3,0,0.32869970180803176,0.3311753550277774,507.6644087649386
35,209.49,63077000.0,1.7,9728.9,-0.011538,0,820270.0,-1.6952e-05,652.64,1,0.035,0.035,0.3,0,0.32869970180803176,0.3311753550277774,507.6644087649386
36,209.49,63077000.0,1.7,9728.9,-0.011995,0,820270.0,-1.752e-05,652.64,1,0.036,0.036,0.3,0,0.32869970180803176,0.3311753550277774,507.6644087649386
37,209.49,63077000.0,1.7,9728.9,-0.012522,0,820270.0,-1.8155e-05,652.64,1,0.037,0.037,0.3,0,0.32869970180803176,0.3311753550277774,507.6644087649386
38,209.49,63077000.0,1.7,9728.9,-0.013049,0,820270.0,-1.879e-05,652.64,1,0.038,0.038,0.3,0,0.32869970180803176,0.3311753550277774,507.6644087649386
39,209.49,63077000.0,1.7,9728.9,-0.013576,0,820270.0,-1.9425e-05,652.64,1,0.039,0.039,0.3,0,0.32869970180803176,0.3311753550277774,507.6644087649386
40,209.49,63077000.0,1.7,9728.9,-0.014103,0,820270.0,-2.006e-05,652.64,1,0.04,0.04,0.3,0,0.32869970180803176,0.3311753550277774,507.6644087649386
41,209.49,63077000.0,1.7,9728.9,-0.01463,0,820270.0,-2.0695e-05,652.64,1,0.041,0.041,0.3,0,0.32869970180803176,0.3311753550277774,507.6644087649386
42,209.49,63077000.0,1.7,9728.9,-0.015157,0,820270.0,-2.133e-05,652.64,1,0.042,0.042,0.3,0,0.32869970180803176,0.3311753550277774,507.6644087649386
43,209.49,63077000.0,1.7,9728.9,-0.015684,0,820270.0,-2.1965e-05,652.64,1,0.043,0.043,0.3,0,0.32869970180803176,0.3311753550277774,507.6644087649386
44,209.49,63077000.0,1.7,9728.9,-0.016211,0,820270.0,-2.26e-05,652.64,1,0.044,0.044,0.3,0,0.32869970180803176,0.3311753550277774,507.6644087649386
45,209.49,63077000.0,1.7,9728.9,-0.016738,0,820270.0,-2.3235e-05,652.64,1,0.045,0.045,0.3,0,0.32869970180803176,0.3311753550277774,507.6644087649386
46,209.49,63077000.0,1.7,9728.9,-0.017265,0,820270.0,-2.387e-05,652.64,1,0.046,0.046,0.3,0,0.32869970180803176,0.3311753550277774,507.6644087649386
47,209.49,63077000.0,1.7,9728.9,-0.017792,0,820270.0,-2.4505e-05,652.64,1,0.047,0.047,0.3,0,0.32869970180803176,0.3311753550277774,507.6644087649386
