,Index,pressure,density,temperature,soundspeed,Mach,Z,g,A
0,0,0.1,0.07824675066821074,0.9241677472412057,2.1951858043106176,2.0872731144706345,0.9674042936298424,0.9840779768022064,2.997552810055666
1,1,0.1090909090909091,0.08539303033853811,0.9264315344144883,2.1918912018083776,2.0481094269261284,0.9646681416735091,0.9815149840994737,2.803426304652702
2,2,0.1181818181818182,0.09256147178604106,0.9285291165299884,2.188404349306466,2.011628850447428,0.9619445071133415,0.9789504233094583,2.637412396884679
3,3,0.1272727272727273,0.09975334836004086,0.9304850866021159,2.184752800471307,1.9774424461656708,0.9592318303963202,0.9763829344191862,2.4937337350949216
4,4,0.1363636363636363,0.10696978948908072,0.932318961708587,2.1809582572866617,1.9452398588822732,0.9565287895223172,0.9738113896489131,2.368111054543668
5,5,0.1454545454545454,0.11421181178498749,0.9340464919400112,2.177038103863057,1.914769325113681,0.9538342504585787,0.9712348424013127,2.2573048090196064
6,6,0.1545454545454545,0.12148034215004425,0.9356805726573411,2.1730064704657748,1.885823676637734,0.9511472303503858,0.968652490073304,2.15881590774392
7,7,0.1636363636363636,0.12877623529298518,0.9372318961575774,2.1688749901638964,1.8582302995223965,0.9484668696679296,0.9660636463674981,2.070684520709312
8,8,0.1727272727272727,0.13610028724303805,0.9387094272951026,2.1646533486327955,1.8318437761237814,0.9457924107438267,0.9634677202821219,1.9913513229716053
9,9,0.1818181818181818,0.14345324594023298,0.9401207572319492,2.1603496913052034,1.8065403915321274,0.9431231809766979,0.9608641999018973,1.9195596339607928
10,10,0.1909090909090909,0.15083581965073475,0.9414723709826948,2.1559709299932477,1.7822139636003067,0.940458579504617,0.9582526397085224,1.8542850171839196
11,11,0.2,0.15824868373804285,0.9427698528040246,2.1515229772922506,1.7587726305694207,0.9377980665011997,0.9556326505165786,1.7946837315240525
12,12,0.2090909090909091,0.1656924861733819,0.9440180459960001,2.147010928205743,1.73613634334247,0.9351411544830546,0.9530038913984622,1.7400543825606967
13,13,0.2181818181818182,0.17316785206667631,0.9452211787475169,2.1424392025979144,1.7142348842364348,0.9324874011801332,0.950366063137317,1.6898089824247162
14,14,0.2272727272727272,0.18067538742778688,0.946382964335516,2.1378116581627875,1.6930062845528238,0.9298364036350051,0.9477189028686448,1.6434508244246249
15,15,0.2363636363636364,0.18821568231635535,0.9475066817072476,2.133131680918996,1.672395548068814,0.9271877932789193,0.9450621796572201,1.6005573663837163
16,16,0.2454545454545454,0.19578931350133408,0.9485952408829014,2.1284022583728555,1.6523536118895326,0.9245412317919344,0.9423956908176164,1.5607668447014735
17,17,0.2545454545454546,0.203396846723803,0.9496512364871161,2.123626039172765,1.6328364934034871,0.9218964075981435,0.9397192588315971,1.5237677014212345
18,18,0.2636363636363636,0.21103883863621914,0.95067699190569,2.1188053821309496,1.6138045845665805,0.9192530328796011,0.9370327287487439,1.489290156329484
19,19,0.2727272727272727,0.21871583847577175,0.9516745959719884,2.1139423968003914,1.5952220638574837,0.9166108410171784,0.9343359659815099,1.4570994318105097
20,20,0.2818181818181818,0.2264283895177431,0.952645933650729,2.10903897728811,1.577056402992696,0.9139695843853104,0.9316288544245801,1.4269902634688145
21,21,0.2909090909090909,0.23417703034570048,0.9535927118609819,2.104096830608965,1.5592779505344672,0.9113290324420308,0.9289112948427125,1.398782420003509
22,22,0.3,0.24196229596828245,0.9545164813345135,2.0991175006007023,1.541859578335895,0.9086889700669332,0.9261832034822783,1.3723170219154341
23,23,0.3090909090909091,0.2497847188068039,0.9554186552185641,2.0941023882055956,1.524776379674769,0.9060491961084882,0.9234445108702838,1.3474534974421137
24,24,0.3181818181818182,0.2576448295735569,0.9563005249883576,2.089052768758987,1.5080054101692995,0.9034095221090952,0.9206951607713797,1.3240670505294367
25,25,0.3272727272727272,0.2655431580571742,0.9571632741233718,2.0839698067975645,1.491525464304856,0.9007697711817952,0.9179351092787001,1.3020465430768613
26,26,0.3363636363636363,0.27348023382864683,0.958007989914384,2.078854568800824,1.4753168817608484,0.8981297770170111,0.9151643240186055,1.2812927145317883
27,27,0.3454545454545454,0.28145658687933445,0.9588356736998687,2.073708034201139,1.4593613788008784,0.8954893830012641,0.9123827834528139,1.2617166778735638
28,28,0.3545454545454545,0.28947274820047136,0.9596472497761362,2.068531104936252,1.4436419008383137,0.8928484414327303,0.9095904762641445,1.2432386433590936
29,29,0.3636363636363636,0.29752925031217026,0.9604435731823312,2.0633246137689722,1.4281424929689943,0.8902068128208962,0.9067874008143645,1.2257868309944595
30,30,0.3727272727272727,0.305626627748728,0.9612254365266579,2.0580893315594113,1.4128481858116502,0.8875643652594836,0.9039735646643848,1.2092965402099283
31,31,0.3818181818181818,0.3137654175059736,0.961993575992264,2.052825973643739,1.3977448944341497,0.8849209738635022,0.9011489841486668,1.1937093511464538
32,32,0.3909090909090909,0.3219461594556124,0.9627486766383266,2.0475352054474825,1.3828193285074464,0.8822765202625549,0.8983136839968312,1.1789724366620817
33,33,0.4,0.3301693967307712,0.963491377093435,2.042217647440789,1.368058912116602,0.8796308921436956,0.8954676969965805,1.1650379679282534
34,34,0.4090909090909091,0.33843567608639935,0.9642222737230132,2.0368738795258015,1.3534517119045497,0.8769839828380481,0.8926110636928724,1.1518625994984877
35,35,0.4181818181818182,0.3467455482376619,0.9649419243400325,2.031504444932332,1.3389863724181021,0.8743356909461879,0.8897438321190128,1.13940702217301
36,36,0.4272727272727272,0.3550995681790509,0.9656508515178376,2.0261098536864273,1.3246520576909486,0.8716859199979744,0.8868660575559792,1.1276355739612849
37,37,0.4363636363636364,0.3634982954865973,0.9663495455552379,2.020690585706692,1.3104383982355885,0.8690345781430535,0.8839778023167741,1.1165159010598658
38,38,0.4454545454545454,0.37194229460525446,0.9670384671367902,2.0152470935752813,1.296335442728322,0.8663815778687602,0.8810791355530806,1.106018662090882
39,39,0.4545454545454545,0.38043213512325746,0.9677180497251893,2.009779805023791,1.2823336137650592,0.8637268357425596,0.8781701330818876,1.0961172699424966
40,40,0.4636363636363636,0.38896839203508315,0.9683887017174759,2.0042891251684916,1.2684236671469684,0.8610702721764896,0.8752508772300477,1.0867876664597524
41,41,0.4727272727272728,0.39755164599438947,0.9690508083925617,1.9987754385247616,1.2545966542193552,0.858411811211417,0.8723214566950755,1.0780081259946779
42,42,0.4818181818181818,0.406182483558187,0.969704733673883,1.9932391108265013,1.240843886841355,0.8557513803191485,0.8693819664207186,1.069759084462987
43,43,0.4909090909090908,0.41486149742337075,0.9703508217278136,1.9876804906727579,1.2271569046146023,0.8530889102206589,0.8664325074860509,1.062022991090341
44,44,0.5,0.42358928665655404,0.9709893984159622,1.9820999110211825,1.2135274440304773,0.850424334718937,0.8634731870070974,1.0547841804971032
45,45,0.509090909090909,0.43236645691810094,0.9716207726170625,1.9764976905451785,1.1999474092328306,0.8477575905450798,0.8605041180501235,1.0480287631615999
46,46,0.5181818181818182,0.4411936206811578,0.9722452374322789,1.9708741348695888,1.186408844116944,0.8450886172164219,0.857525419555914,1.0417445326479977
47,47,0.5272727272727272,0.4500713974463421,0.9728630712860998,1.96522953769802,1.172903905503726,0.8424173569056425,0.8545372162745375,1.035920888290808
48,48,0.5363636363636364,0.4590004139527501,0.9734745389334798,1.9595641818432383,1.1594248371472193,0.8397437543198922,0.851539638710227,1.0305487722970763
49,49,0.5454545454545454,0.4679813043858496,0.9740798923826518,1.9538783401706805,1.1459639443443206,0.8370677565890593,0.8485328230761162,1.0256206204760392
50,50,0.5545454545454546,0.477014710582739,0.9746793717420046,1.9481722764641658,1.1325135689204624,0.8343893131624452,0.8455169112587697,1.0211303260394111
51,51,0.5636363636363636,0.48610128223528776,0.9752732059983413,1.9424462462215457,1.119066064374577,0.8317083757131154,0.8424920507924731,1.0170732161306215
52,52,0.5727272727272728,0.49524167709151107,0.9758616137331756,1.9367004973875444,1.1056137709587468,0.8290248980493564,0.8394583948434903,1.0134460409642643
53,53,0.5818181818181818,0.504436561155615,0.976444803782833,1.9309352710299112,1.0921489904733273,0.8263388360326427,0.8364161022045047,1.010246975666041
54,54,0.5909090909090908,0.5136866088870277,0.9770229758476183,1.9251508019645773,1.0786639605418933,0.823650147501631,0.8333653372996531,1.007475635136462
55,55,0.6,0.5229925033987189,0.9775963210546905,1.9193473193348927,1.0651508281248665,0.820958792201745,0.830306270200677,1.0051331024953134
56,56,0.609090909090909,0.5323549366551368,0.9781650224787909,1.9135250471493443,1.051601622010715,0.8182647317199054,0.827239076654775,1.0032219719286248
57,57,0.6181818181818182,0.5417746096699484,0.9787292556246056,1.9076842047820355,1.0380082240005621,0.8155679294240968,0.8241639381249839,1.0017464070536783
58,58,0.6272727272727272,0.5512522327038855,0.9792891888740647,1.9018250074394507,1.0243623384791527,0.8128683504073881,0.8210810418439094,1.0007122162466038
59,59,0.6363636363636364,0.5607885254628696,0.9798449839016261,1.895947666596988,1.0106554600233346,0.8101659614361478,0.817990580881877,1.0001269467712466
60,60,0.6454545454545454,0.570384217296603,0.9803967960602533,1.890052390408287,0.9968788386612334,0.8074607309021744,0.8148927542306245,1.0
61,61,0.6545454545454545,0.5800400473965868,0.980944774741523,1.8841393840933511,0.9830234422734087,0.8047526287793944,0.8117877669051677,1.0003427706330272
62,62,0.6636363636363636,0.5897567650008846,0.9814890637062665,1.87820885028941,0.9690799160164175,0.8020416265796962,0.8086758300576307,1.0011688130172487
63,63,0.6727272727272727,0.5995351295883167,0.9820298014019522,1.8722609894123914,0.9550385372396406,0.7993276973204325,0.805557161123271,1.0024940398251976
64,64,0.6818181818181818,0.6093759110848243,0.9825671212501212,1.8662959999720872,0.9408891664353811,0.7966108154868857,0.8024319839762815,1.0043369571390435
65,65,0.6909090909090908,0.6192798900655966,0.9831011519190811,1.8603140788863881,0.9266211925258886,0.7938909570016437,0.7993005291150027,1.006718943359653
66,66,0.7,0.6292478579594721,0.9836320175780549,1.8543154217796125,0.912223471885522,0.7911680991960279,0.7961630338717445,1.0096645796360777
67,67,0.7090909090909091,0.6392806172546223,0.9841598381350054,1.8483002232695624,0.8976842599123286,0.7884422207842365,0.7930197426506649,1.013202041849544
68,68,0.7181818181818181,0.6493789817055851,0.984684729459378,1.842268677245042,0.8829911337923506,0.7857133018400957,0.7898709071962069,1.0173635665843794
69,69,0.7272727272727273,0.6595437765416852,0.9852068035908726,1.8362209771354825,0.8681309048260393,0.7829813237763285,0.7867167868947691,1.0221860066494504
70,70,0.7363636363636363,0.6697758386767916,0.9857261689353126,1.8301573161744564,0.8530895183262104,0.7802462693263164,0.7835576491126434,1.027711495770974
71,71,0.7454545454545455,0.6800760169204835,0.9862429304485125,1.824077887658449,0.8378519386633466,0.7775081225282374,0.7803937695732341,1.0339882473310147
72,72,0.7545454545454545,0.6904451721905449,0.9867571898090233,1.817982885202567,0.822402016465473,0.7747668687115865,0.7772254327770555,1.041071518938416
73,73,0.7636363636363637,0.7008841777267436,0.9872690455805461,1.811872502994707,0.8067223342590417,0.7720224944860449,0.7740529324681513,1.04902478376374
74,74,0.7727272727272727,0.711393919305849,0.9877785933647185,1.8057469360495255,0.7907940259053303,0.7692749877326457,0.7708765721507076,1.057921161799221
75,75,0.7818181818181819,0.7219752954577406,0.9882859259449603,1.7996063804639735,0.7745965639721926,0.7665243375973055,0.7676966656602571,1.0678451807293277
76,76,0.7909090909090909,0.7326292176825431,0.988791133421946,1.79345103367557,0.7581075075815263,0.7637705344866448,0.7645135377936595,1.078894958678618
77,77,0.8,0.7433566106685584,0.9892943033413205,1.7872810947252695,0.7413022011395032,0.7610135700662155,0.7613275250028702,1.0911849323409633
78,78,0.809090909090909,0.7541584125109188,0.9897955208140851,1.7810967645260902,0.7241534115058341,0.758253437261073,0.7581389761572968,1.104849297732866
